epoch,train_loss,train_pearson,train_spearman,train_mean_pred_var,train_mean_true_var,val_loss,val_pearson,val_spearman,residual_noise_corr,noise_performance_gap
1,147.07850396969897,0.1857924,0.17538375266694603,0.09246016913593488,0.07650780774610864,0.2624548323776411,0.2931072413921356,0.28320454921735405,-0.08082286268472672,0.02405240716197382
2,101.99771928517832,0.33192697,0.3030254753166093,0.037428688342120014,0.07650138454585426,0.23837664075519727,0.42800453305244446,0.38417941818147855,-0.030398447066545486,0.129799149129935
3,102.07617760782188,0.43902174,0.38399004351507127,0.03779926621434042,0.07649735879089872,0.25826040687768353,0.4972902834415436,0.4510101811493204,-0.035253316164016724,0.11780713001948095
4,100.42415687862763,0.5271113,0.46005493596912356,0.03764690987050197,0.07650331134176523,0.3674120501331661,0.28080692887306213,0.2686534440493159,-0.09579583257436752,-0.009104744286405564
5,99.02375797767424,0.5856487,0.5117061434406928,0.0376782369310573,0.07644768475981081,0.2634897970634958,0.5629824995994568,0.501920943194831,-0.057892605662345886,0.12291429103054896
6,98.02021267993302,0.61383957,0.5373510406676039,0.03762206921385507,0.07649276763369135,0.24624984290288843,0.6111364960670471,0.5441866283726249,-0.031665731221437454,0.1356901092300808
7,96.94782011387711,0.63780385,0.5617329663291185,0.03770648655455328,0.07649636672715009,0.15535836116127347,0.6575302481651306,0.5856145762886956,-0.015355661511421204,0.17659928233388394
8,95.59114415228031,0.6596897,0.5861417961070005,0.03793486523426185,0.07646879183370514,0.15430117171743643,0.6591894030570984,0.5850155161060224,-0.018880397081375122,0.1647816102108231
9,93.97620840126511,0.6743678,0.6010721775769533,0.038070395820390034,0.07648195966152148,0.153736702773882,0.6708142757415771,0.5995973406457905,-0.01285819336771965,0.17624300829958528
10,92.75201032390703,0.6802605,0.6060672398582845,0.038028027420326814,0.07650128078494368,0.15117068847884302,0.6719521880149841,0.5996352326235889,-0.012986586429178715,0.17740421100438986
