epoch,train_loss,train_pearson,train_spearman,val_pearson,val_spearman,val_kendall,val_pairwise_accuracy,val_mse,val_mae,val_ndcg@10,val_precision@10,val_recall@10,val_ndcg@50,val_precision@50,val_recall@50,val_ndcg@100,val_precision@100,val_recall@100,val_loss
1,2.2044470660430564,0.33607456,0.3384432720777502,0.4281732738018036,0.40102116348528266,0.30789512803697233,0.5411570188891972,0.5722637176513672,0.6672566533088684,0.24428844122934923,0.9,0.0015923566878980893,0.2578748019332785,0.72,0.006369426751592357,0.2508586372565807,0.7,0.012384996461429583,2.1968451168226157
2,2.14802951327825,0.45226386,0.45414049039326193,0.38167649507522583,0.27860897370263177,0.22325711971103473,0.4059846951000994,0.33549764752388,0.4940245747566223,0.3830259948066547,1.0,0.0017692852087756545,0.4573384211915978,0.98,0.008669497523000707,0.5076818441187481,0.98,0.017338995046001414,2.3852190038432246
3,2.1075906847829873,0.5158735,0.5202645703647553,0.5547196865081787,0.5605983070844893,0.4326993801328633,0.6115544871786687,0.6196895241737366,0.697651207447052,0.353160443274927,1.0,0.0017692852087756545,0.3439745651721965,0.9,0.007961783439490446,0.35168672353265085,0.83,0.014685067232837934,2.092822665753572
4,2.084712473012633,0.54774815,0.5524277080827295,0.5123047828674316,0.5469921588248475,0.4306260858482152,0.5600351763008807,0.6444308757781982,0.6980264782905579,0.25438986966602445,0.9,0.0015923566878980893,0.23907362750014857,0.68,0.006015569709837226,0.2588826347597521,0.69,0.012208067940552018,2.0960066836813223
5,2.057135955088556,0.58376014,0.5907905976348639,0.6125658750534058,0.6048215575383042,0.478321473711236,0.5970843050665707,0.5118103623390198,0.6282334327697754,0.18019657230719818,0.7,0.0012384996461429583,0.306548363920394,0.82,0.007254069355980184,0.3121314267620785,0.81,0.014331210191082803,2.078347164651622
6,2.0379809538523355,0.608383,0.6166330708900342,0.6389736533164978,0.5873649990045045,0.45856578646580265,0.5990557646666215,0.3767431974411011,0.5317285060882568,0.38637645977716234,0.9,0.0015923566878980893,0.37939070590246343,0.9,0.007961783439490446,0.4102978945988689,0.91,0.016100495399858458,2.128371477127075
7,2.019265341219929,0.6280178,0.6389282803560793,0.6319419145584106,0.6267372859358263,0.4975774747044236,0.5980385045407892,0.45283961296081543,0.5849040746688843,0.41992844819979497,1.0,0.0017692852087756545,0.42761591961591855,0.94,0.008315640481245577,0.46410642261923785,0.95,0.016808209483368718,2.082792665647424
8,2.004405567875016,0.6431523,0.6552541613145337,0.5832810401916504,0.6378951858385115,0.4950829271176635,0.6513781746098645,0.7922873497009277,0.8052986264228821,0.22729025977372805,0.8,0.0014154281670205238,0.27358786798314133,0.84,0.0074309978768577496,0.29190835798245396,0.8,0.014154281670205236,2.085709748060807
9,1.98999852716586,0.65607184,0.6694398416482469,0.6398274898529053,0.6411146406084692,0.5072124232649864,0.62466286408829,0.5301202535629272,0.643418550491333,0.3207344224872405,1.0,0.0017692852087756545,0.3626902528430219,0.88,0.00778485491861288,0.34657415091355726,0.83,0.014685067232837934,2.0214171046796054
10,1.9792239652515131,0.6660415,0.6801976762203726,0.6083129048347473,0.6518784344048281,0.5098655238102772,0.6406862884704106,0.6528111100196838,0.717080295085907,0.1684300060192789,0.6,0.0010615711252653928,0.24655173552190296,0.78,0.006900212314225053,0.247035642288774,0.73,0.012915782024062279,2.0444297531376714
11,1.9703346032880793,0.6718472,0.6869627595802457,0.6573077440261841,0.6373679140354593,0.5004772939862783,0.6325793350908624,0.47976335883140564,0.6136825084686279,0.390595352549893,0.8,0.0014154281670205238,0.48599257759358294,0.94,0.008315640481245577,0.5167383470201279,0.91,0.016100495399858458,2.0745143475739853
12,1.9580712439650196,0.6825762,0.6991266806470315,0.6446478366851807,0.6645135901445136,0.5219421490580569,0.6478993489611413,0.5626361966133118,0.6691898703575134,0.2902878499198232,0.9,0.0015923566878980893,0.30697681387517967,0.88,0.00778485491861288,0.3532680787912943,0.88,0.01556970983722576,2.021373100902723
