epoch,train_loss,train_pearson,train_spearman,val_pearson,val_spearman,val_kendall,val_pairwise_accuracy,val_mse,val_mae,val_ndcg@10,val_precision@10,val_recall@10,val_ndcg@50,val_precision@50,val_recall@50,val_ndcg@100,val_precision@100,val_recall@100,val_loss
1,5977.145660955256,0.23095706,0.2326666281465878,0.4205567240715027,0.41951455301656865,0.289371025816679,0.6447136969910966,1.0163747072219849,0.7765910029411316,0.39290946203448646,1.0,0.0028563267637817767,0.31458871818470524,0.8,0.011425307055127107,0.3163433363908852,0.78,0.022279348757497857,5819.819928850447
2,5931.908669211648,0.42839643,0.4256363983484638,0.45422500371932983,0.46009413919307657,0.3196752386749639,0.6598687705908158,2.4484753608703613,1.3772480487823486,0.2149790513901085,1.0,0.0028563267637817767,0.22414728291445735,0.82,0.011710939731505284,0.287877490904365,0.86,0.02456441016852328,5804.022129603794
3,5902.656481933594,0.4747821,0.4728287854008207,0.5267482995986938,0.529283237182412,0.3697791859164616,0.6849256488510805,0.689172625541687,0.6296011209487915,0.26795195994260657,0.8,0.0022850614110254213,0.35207182704391865,0.94,0.01342473578977435,0.3818430771872261,0.92,0.026278206226792344,5759.232805524553
4,5875.563041548296,0.51862675,0.5177152501122779,0.5321312546730042,0.5358978022798452,0.3754826884330114,0.6877779321042542,0.8103126883506775,0.6900824308395386,0.3226326865123594,0.9,0.002570694087403599,0.37365899235064826,0.96,0.013710368466152529,0.4014083733858789,0.96,0.027420736932305057,5748.943952287947
5,5856.528390225497,0.54473716,0.544927031699735,0.5661053657531738,0.5670815119489754,0.3986487121550889,0.6993632338688398,1.0001273155212402,0.8081640005111694,0.43986776345183537,1.0,0.0028563267637817767,0.45617259265433635,0.98,0.013996001142530705,0.4760242180680592,0.95,0.027135104255926877,5754.026332310268
6,5831.061255992543,0.57213324,0.5735466898703723,0.5381442308425903,0.5357235523185316,0.374456317942654,0.6872646528336376,0.4719472825527191,0.5151234865188599,0.3318450712329716,1.0,0.0028563267637817767,0.4249719518751989,0.94,0.01342473578977435,0.45360406632429495,0.95,0.027135104255926877,5764.702357700893
7,5805.44999778054,0.59651756,0.5991929907941261,0.6069560050964355,0.6108845072837648,0.4337809383644077,0.7169327612132019,1.7089240550994873,1.1586989164352417,0.3563591026579411,1.0,0.0028563267637817767,0.4121665255977376,0.98,0.013996001142530705,0.4573999186442769,0.98,0.02799200228506141,5701.396484375
8,5769.856005859375,0.6306681,0.6359688335779007,0.6061462163925171,0.6056507350962854,0.42953685518407925,0.7148102994795152,0.6457124352455139,0.6208957433700562,0.48697328794868316,1.0,0.0028563267637817767,0.4689191024025376,0.98,0.013996001142530705,0.5027457857633313,0.97,0.027706369608683234,5709.264543805803
9,5748.131581809304,0.64809006,0.6540420361875147,0.6287283301353455,0.6348463265892867,0.4534078159176734,0.7267481330478937,2.9720401763916016,1.5315518379211426,0.3801018952128181,1.0,0.0028563267637817767,0.42028952581544754,1.0,0.014281633818908884,0.4538087598742833,0.99,0.028277634961439587,5686.195452008928
10,5730.941663707386,0.66121864,0.6683333778104905,0.6269119381904602,0.6353598312645088,0.45482422421576585,0.7274564690767136,0.6413639783859253,0.6220746636390686,0.37388280851341393,1.0,0.0028563267637817767,0.43625881003483624,0.98,0.013996001142530705,0.4675603343661999,0.99,0.028277634961439587,5662.19939313616
