epoch,batch,global_step,loss,lr
1,0,1,0.692624568939209,0.00020000065662354165
1,50,2,0.6340240836143494,0.0002017076753620733
1,100,3,0.6176518201828003,0.00020669510193741664
1,150,4,0.6393431425094604,0.0002149561144984321
2,0,5,0.6092804670333862,0.000220774421292343
2,50,6,0.6009718179702759,0.0002340530850332258
2,100,7,0.5927547216415405,0.0002505679142413451
2,150,8,0.5961126089096069,0.0002702963197708354
3,0,9,0.577538013458252,0.000282276540925247
3,50,10,0.5634027719497681,0.00030689954119671094
3,100,11,0.5566501617431641,0.00033465906683598657
3,150,12,0.5602893233299255,0.00036551714809079667
4,0,13,0.5714758038520813,0.0003834542022951798
4,50,14,0.5551239848136902,0.0004190000345941176
4,100,15,0.5369086861610413,0.000457529060103116
4,150,16,0.5457101464271545,0.0004989885784420249
5,0,17,0.5308657884597778,0.0005225754133860892
5,50,18,0.5267202854156494,0.0005684355926288149
5,100,19,0.5166501998901367,0.0006170745656551273
5,150,20,0.518589973449707,0.0006684258035991953
6,0,21,0.5066933035850525,0.0006972586521939005
6,50,22,0.5256608724594116,0.000752648128961129
6,100,23,0.5292258262634277,0.0008105644317924054
6,150,24,0.5224000215530396,0.0008709283421989194
7,0,25,0.5097962021827698,0.0009045136343924405
7,50,26,0.4934099018573761,0.0009684842336598089
7,100,27,0.4874955117702484,0.0010346864362437555
7,150,28,0.5013092160224915,0.0011030296901202667
8,0,29,0.4956601560115814,0.001140792501990181
8,50,30,0.4858441948890686,0.001212249154295786
8,100,31,0.4742506146430969,0.0012856039858612843
8,150,32,0.518807053565979,0.0013607566612263726
9,0,33,0.46757978200912476,0.001402050556713805
9,50,34,0.4840176999568939,0.00147977004391234
9,100,35,0.4873649477958679,0.0015590217926659939
9,150,36,0.4696713387966156,0.0016396974016531186
10,0,37,0.47259530425071716,0.0016838154984648076
10,50,38,0.48336178064346313,0.0017664673931724315
10,100,39,0.495373398065567,0.001850259401980235
10,150,40,0.48284417390823364,0.0019350769133541995
11,0,41,0.4546731114387512,0.0019812639836028164
11,50,42,0.47116920351982117,0.002067433423884521
11,100,43,0.4619782269001007,0.0021543313139685974
11,150,44,0.4631509780883789,0.0022418387940660606
12,0,45,0.4567590355873108,0.002289304192506079
12,50,46,0.4535924792289734,0.002377516101941093
12,100,47,0.4479888081550598,0.0024660323270407395
12,150,48,0.46197444200515747,0.0025547317944414768
13,0,49,0.44614532589912415,0.0026026629929908696
13,50,50,0.4802643060684204,0.002691407331509145
13,100,51,0.44674426317214966,0.0027800266421800866
13,150,52,0.49106818437576294,0.002868399710638695
14,0,53,0.44967120885849,0.002915976207498118
14,50,54,0.43806326389312744,0.00300373382073591
14,100,55,0.4395768642425537,0.003090939202881636
14,150,56,0.44859740138053894,0.0031774730735556417
15,0,57,0.4063361585140228,0.0032238804388243
15,50,58,0.4413115084171295,0.0033091490635011787
15,100,59,0.4424625039100647,0.003393447707112163
15,150,60,0.43748077750205994,0.0034766610651431667
16,0,61,0.41248342394828796,0.003521104882493945
16,50,62,0.4309406578540802,0.003602424862642768
16,100,63,0.4300360083580017,0.0036823737162022894
16,150,64,0.4414442479610443,0.0037608420883440486
17,0,65,0.40066131949424744,0.003802561554099809
17,50,66,0.4097115397453308,0.0038785408279308833
17,100,67,0.4239549934864044,0.00395277130103882
17,150,68,0.4011608362197876,0.004025151440252195
18,0,69,0.3762906491756439,0.004063432387069825
18,50,70,0.4049205482006073,0.00413277031673603
18,100,71,0.391237735748291,0.004200011708083117
18,150,72,0.41275960206985474,0.004265064587674458
19,0,73,0.3897761404514313,0.00429925170989303
19,50,74,0.3938409388065338,0.004360761346230238
19,100,75,0.3931966722011566,0.004419862595875136
19,150,76,0.41480275988578796,0.0044764746195570014
20,0,77,0.3617851734161377,0.004505982690932574
20,50,78,0.3918813467025757,0.004558611092040328
20,100,79,0.4134592115879059,0.004608560485626944
20,150,80,0.4239358603954315,0.0046557625504204565
21,0,81,0.3639501631259918,0.004680086442218684
21,50,82,0.3787651062011719,0.004722932698061094
