epoch,train_loss,train_pearson,train_spearman,val_loss,val_pearson,val_spearman,residual_noise_corr,noise_performance_gap
1,0.23831545843579674,0.3799551691038718,0.3476227209297977,0.2247261379076087,0.4530787243645379,0.4090049369260624,-0.05770757688703192,0.11346882135617642
2,0.19547070032459193,0.5414184234194669,0.4885687731447674,0.30904926230078156,0.5450347683450514,0.48625823331727264,-0.05452141117150018,0.15731904402655228
3,0.17859893910965677,0.5980770116018497,0.5396138629246074,0.21673183726227802,0.612333985992825,0.546094474869098,-0.02023644620169558,0.17311223999964626
4,0.16616334433609484,0.6325927122414667,0.5708738710543401,0.18039008586303049,0.6528989542332803,0.5935390500383981,-0.013743591281207803,0.16903974841489905
5,0.1563751332167178,0.660736413397556,0.5991797305754407,0.16217408426429913,0.6502684967196896,0.5869665284285254,-0.017303928117242216,0.15787415469190147
6,0.1462874007595461,0.6865031206616539,0.627676156062804,0.14663044913955356,0.6909787368530885,0.6344509891504454,-0.0023903174330894843,0.18019239250605934
7,0.1390500682811279,0.705527215588763,0.647304382541547,0.20714999087478803,0.6791630625561517,0.6161474655555801,-0.033442245648949216,0.17073376831722675
8,0.1314717681057709,0.725144250416734,0.6659808183731215,0.15256757515928018,0.7123922690858142,0.6496772881524525,0.03739699686570192,0.17176235211679536
9,0.1239366938838851,0.7431646669272886,0.6863049064078152,0.14505558363769366,0.7304409280582318,0.6732571403070988,-0.02195745669700638,0.17128203513740925
10,0.11840205479644786,0.7593267616455822,0.7021461212698354,0.16155845509923022,0.7346436068674183,0.6817905640731985,-0.0010936910673038469,0.15721966608075044
11,0.110918608131045,0.7745430854846228,0.7164317905159902,0.13420149586770846,0.741640322463201,0.6853428284761864,0.01333660921459551,0.16194533377142328
12,0.1056768798221976,0.7864500506297086,0.7266171916695805,0.1240318177834801,0.7436886096662727,0.6781409317829499,-0.00349081020452613,0.1578877661804362
13,0.10180850209152631,0.7957456712559857,0.7374953979597011,0.1303051493090132,0.7475674043781478,0.6868637679996101,0.04080305389483567,0.16988762423538006
14,0.09748903792456719,0.804942185333092,0.7451420475002901,0.1264544919781063,0.7437366261719276,0.6824942198137963,0.006811728348392134,0.16425475610057727
