epoch,train_loss,train_pearson,train_spearman,train_mean_pred_var,train_mean_true_var,val_loss,val_pearson,val_spearman,residual_noise_corr,noise_performance_gap
1,-0.05367149404476339,0.41867529517267543,0.383112903345872,0.2573231426672747,0.07099441241073069,0.23379498266655466,0.4630546672104766,0.42380028181278373,-0.02322170502982379,0.10107508362619905
2,-0.1809602352438,0.5536030124847487,0.4986423720161574,0.1897787691678031,0.07061169182850142,0.25198162832985754,0.583530992117668,0.5191251078274703,-0.05089262424706859,0.15322602546519076
3,-0.24904926314865802,0.6181827143936834,0.557621589821873,0.16891689127111165,0.07122911866438592,0.20253644494906717,0.6245300069888945,0.573642613582101,-0.030810150338295268,0.12854497958972716
4,-0.29276730035994686,0.6532857264071019,0.5878552963138948,0.15679983609477005,0.07091135266473737,0.27091480856356415,0.5519987797728938,0.5089192608676837,-0.06046194462920361,0.07158872258915289
5,-0.3352896158641341,0.6852083145026772,0.6204937199602983,0.1459366082303268,0.07115353721767495,0.15157018925832666,0.6992186338913841,0.6338604427440451,-0.01636415716878005,0.15846491152279807
6,-0.380247354675821,0.7146198680088885,0.6523063653842193,0.13588139132759666,0.07099143184174252,0.27602440054002014,0.6532128385685407,0.6136758210877711,-0.051809961929310304,0.17114451478435055
7,-0.41135194443039974,0.732303489024992,0.6729908077402803,0.12877678109259255,0.0713072394752233,0.12901387655216714,0.7329877121204361,0.6740849696388892,-0.012592207550100303,0.14855461090944921
8,-0.4459042106307832,0.7521414302990812,0.6932659557318098,0.12176871072437803,0.07142023340204341,0.1697840172311534,0.6954301919710352,0.6438119999196503,0.006037801661589423,0.1688624413531583
9,-0.47217055835292837,0.7654438798842215,0.7083671857802921,0.1155152690444289,0.07053654556725658,0.1569347154834996,0.726865804524875,0.6741572356098252,-0.006683343130089628,0.16209325038239597
10,-0.49742766743325917,0.7780790637663151,0.723112053948627,0.11146722308828333,0.07084400055267043,0.15320443588754404,0.7270327124750612,0.6640906958323669,-0.020203750100135302,0.14742363818235493
11,-0.5195163222356031,0.7868793308466974,0.7316843013169342,0.10710513722256752,0.07068438987947454,0.18160410354966702,0.7311213105741261,0.6781786588218819,-0.030985176098099157,0.16567460188592698
12,-0.536528271638741,0.7954675072453631,0.7405093557826187,0.1038755107734163,0.07121166260649929,0.12008893716594447,0.7581934709158191,0.6957975254113038,0.0184114179545542,0.16310783326706757
13,-0.5639736005815409,0.8042445712298683,0.7522909723773955,0.09921535857989963,0.07036375742679261,0.14451956684174744,0.7318894292897832,0.6762503176898179,0.04480476673011692,0.15625895947886448
14,-0.5819068406261293,0.8134401747904764,0.7624820385462254,0.09557765499178299,0.07094849469298023,0.11980652517598608,0.7577095149095938,0.6985223391122348,0.0031014870483495383,0.15321410447051376
15,-0.6102109847769226,0.8237827444029979,0.7746678398350032,0.09091686789935592,0.0710053488738456,0.158462207602418,0.7557597775325327,0.6977798129290446,-0.013682014071128193,0.16366161997313478
16,-0.6239985601376679,0.830174330317592,0.7803049961146622,0.08833724912782173,0.07106224729516412,0.12500936537981033,0.7483495136999128,0.6947431320887342,0.017858867301241244,0.1591956212898883
17,-0.6523581598438112,0.8390482761476673,0.7910615434368777,0.0834618998575682,0.07128304567209072,0.12970997943826343,0.7645057786088326,0.7073964878303702,0.03602002104874033,0.1687482731776192
18,-0.679427824451425,0.8468819931323719,0.8012208106714437,0.07984671625966407,0.0711312695159077,0.1256405396953873,0.7571899044600021,0.7019411117840972,0.00781562388674611,0.16410309571778414
19,-0.6990372801231126,0.8537455742090504,0.8098659842502297,0.07647413467872614,0.0712064826008627,0.12497870753640714,0.7668080644008414,0.7093390380559367,0.03356577032651743,0.15716689036822173
20,-0.7146875585539866,0.8587514853293602,0.8158088188501654,0.07465139526010907,0.07060584731105357,0.12475205083256183,0.7621468700127052,0.7039534712160262,0.012511645060726976,0.16760185325163546
21,-0.7344895537290196,0.8643724125485055,0.821047829522857,0.07137785563613736,0.07094171277042162,0.11656047824932181,0.766499238560034,0.7084574302748162,0.02165796287565392,0.16214604233877772
22,-0.7502742941770176,0.8694884272150474,0.826604974024946,0.06909285197402798,0.07136843795493497,0.12039470640213593,0.7632420321474633,0.7008357194276792,0.025048870537085318,0.1674155149156652
23,-0.7671718917324044,0.8733861366214419,0.8327761878080151,0.06714896952449265,0.07129635169344434,0.12419876780198968,0.7623552523014961,0.7048263772828547,0.02368939999398003,0.16773727675739958
24,-0.7842559454131262,0.8776432150757179,0.8372238647865654,0.06479871900236539,0.07079747075078177,0.1192917749285698,0.7617110807757943,0.7055988968071862,0.012925332088127767,0.16498874534633268
25,-0.7984865567104965,0.8799308917820656,0.8423577620954378,0.06366704585356901,0.07143946623398086,0.12854933803496155,0.7660643223842789,0.7049501698286461,0.0369040925575425,0.15869083423933894
26,-0.8276364402582417,0.8871158869822791,0.8511485815443818,0.05999264499898684,0.0708346177671252,0.12918317868657733,0.7607354610355624,0.7057134439277055,0.033203514650647734,0.17102304057358653
27,-0.8459077167645687,0.8910120082716376,0.8561924696148949,0.058005445442125624,0.07110671774815705,0.13295863406813663,0.7508794686936523,0.691646659141099,0.024818481425358453,0.15996235893986666
28,-0.8563053284661245,0.8938116572040151,0.8584849535504245,0.05687427790151477,0.07119756730767966,0.1284436236905015,0.7616322375615728,0.7048490122579606,0.011788293783764949,0.16658954035579554
29,-0.8748756731297337,0.8973812566438797,0.8642531033495349,0.05497236749799238,0.07096790151912613,0.11673841625452042,0.7642827351465468,0.7048978949069439,0.02422176178947798,0.15674935178891658
30,-0.8953989518564299,0.9014916975199586,0.8693243871894495,0.05272588354803748,0.07068412910915364,0.1281759499207787,0.7566264015792893,0.699952787297867,0.03634637921322264,0.16765442636742311
31,-0.9134907099486744,0.9042269701962123,0.8732192885948544,0.05125063967149136,0.07121852246549844,0.15168872993925345,0.7577672823294005,0.7019032578639047,0.006287687531035721,0.1621429162499468
32,-0.9265009973008754,0.906760980120662,0.8766290166322024,0.050206058821772453,0.07100262324520423,0.13803218272717102,0.7553840477133885,0.7030622757223505,0.02909088944249687,0.16934763868004443
33,-0.9539716405383611,0.9120890347277173,0.8824205200669404,0.047318401814854076,0.07054904621031324,0.12173877526884494,0.7628851855204642,0.7058483016107199,0.03176354860410645,0.16522083771630458
34,-0.9754407985062249,0.915333125921867,0.8880832912155052,0.045773646820568094,0.07094608066277315,0.12809974214305048,0.7603981101037863,0.7027063403302056,0.024333047407062144,0.17508405702416352
35,-0.9898584508626475,0.917755326702955,0.8915644963160717,0.044476366670286586,0.07080776648501218,0.11715287294076837,0.7672495877104766,0.707285467856104,0.03312303894361943,0.17378337983673076
36,-1.005997309913743,0.9202458903989598,0.8955145892235266,0.043263432522446424,0.07084279827310541,0.12877323122128195,0.7636153798502056,0.708131607673086,0.024844341679759217,0.1686565946839027
37,-1.0380127766711564,0.9250762024811835,0.9006533192293552,0.04057878506301486,0.0708995706028184,0.12636835808339325,0.7649606159046023,0.7056411337514993,0.02299856757657308,0.1670258558757194
38,-1.0594709485264149,0.9277804341097033,0.904844429185526,0.039087517807881035,0.07110342017169725,0.11852506353803303,0.7593621429131849,0.7017016060876146,0.03222232505717207,0.1773170296098937
39,-1.077383698379926,0.9297557259174418,0.9078866923860112,0.03792874687640681,0.07106118409310357,0.12561681251163068,0.7664017954944693,0.7008274064268187,0.021359774514380134,0.1770362767115653
40,-1.1017130916401492,0.9336968470671446,0.912958601752269,0.036278134201374435,0.071475101056072,0.12122712932203127,0.7651901744867877,0.7022833309218096,0.028761113896870256,0.173599895894748
41,-1.1290914978684679,0.9367370588259848,0.9175283316831957,0.03446661732501566,0.07141579211936833,0.12161475258029025,0.766674265892417,0.7050489899808035,0.04253922633858508,0.1725568086362549
42,-1.151797338394122,0.9393589593400145,0.9211356887816865,0.03312668896748521,0.07076811089606608,0.1395661915126054,0.7547063651454134,0.7035270603390276,0.03596179695132468,0.17730068844314717
43,-1.1732668630820884,0.9422513131575899,0.9242120512445517,0.03148000201178809,0.07098576982142561,0.1315873129212338,0.7615303168518551,0.7015652557808141,0.02678157220086555,0.17653667805579043
44,-1.2033049864957561,0.9452356432546009,0.928269717218946,0.029757543061833598,0.07119544010377873,0.1252904307583104,0.7654258615761226,0.7095693097369238,0.0488960647014414,0.17448071087831651
45,-1.2293602463889257,0.9476840114306943,0.9319833525183651,0.02837152352903859,0.07105171179535699,0.13492072211659473,0.7622994232583185,0.7051127981052263,0.03020914559240053,0.1734468841666016
46,-1.2403615787204376,0.9488077054578444,0.9343228013048074,0.028112931555863155,0.07122169251916773,0.1216489024784254,0.7621721438615048,0.7009533127172366,0.030678384520577973,0.1828939837089445
