experiment,cell_type,all_F9_spearman,all_F9_pearson,all_F9_kendall,all_F9_n,highconf_F9_spearman,highconf_F9_pearson,highconf_F9_kendall,highconf_F9_n,all_GP1BB_spearman,all_GP1BB_pearson,all_GP1BB_kendall,all_GP1BB_n,highconf_GP1BB_spearman,highconf_GP1BB_pearson,highconf_GP1BB_kendall,highconf_GP1BB_n,all_IRF4_spearman,all_IRF4_pearson,all_IRF4_kendall,all_IRF4_n,highconf_IRF4_spearman,highconf_IRF4_pearson,highconf_IRF4_kendall,highconf_IRF4_n,all_ZFAND3_spearman,all_ZFAND3_pearson,all_ZFAND3_kendall,all_ZFAND3_n,highconf_ZFAND3_spearman,highconf_ZFAND3_pearson,highconf_ZFAND3_kendall,highconf_ZFAND3_n,all_IRF6_spearman,all_IRF6_pearson,all_IRF6_kendall,all_IRF6_n,highconf_IRF6_spearman,highconf_IRF6_pearson,highconf_IRF6_kendall,highconf_IRF6_n,all_HBG1_spearman,all_HBG1_pearson,all_HBG1_kendall,all_HBG1_n,highconf_HBG1_spearman,highconf_HBG1_pearson,highconf_HBG1_kendall,highconf_HBG1_n,all_LDLR_spearman,all_LDLR_pearson,all_LDLR_kendall,all_LDLR_n,highconf_LDLR_spearman,highconf_LDLR_pearson,highconf_LDLR_kendall,highconf_LDLR_n,all_TERT-HEK293T_spearman,all_TERT-HEK293T_pearson,all_TERT-HEK293T_kendall,all_TERT-HEK293T_n,highconf_TERT-HEK293T_spearman,highconf_TERT-HEK293T_pearson,highconf_TERT-HEK293T_kendall,highconf_TERT-HEK293T_n,all_TERT-GBM_spearman,all_TERT-GBM_pearson,all_TERT-GBM_kendall,all_TERT-GBM_n,highconf_TERT-GBM_spearman,highconf_TERT-GBM_pearson,highconf_TERT-GBM_kendall,highconf_TERT-GBM_n,all_MSMB_spearman,all_MSMB_pearson,all_MSMB_kendall,all_MSMB_n,highconf_MSMB_spearman,highconf_MSMB_pearson,highconf_MSMB_kendall,highconf_MSMB_n,all_HBB_spearman,all_HBB_pearson,all_HBB_kendall,all_HBB_n,highconf_HBB_spearman,highconf_HBB_pearson,highconf_HBB_kendall,highconf_HBB_n,all_MYCrs6983267_spearman,all_MYCrs6983267_pearson,all_MYCrs6983267_kendall,all_MYCrs6983267_n,highconf_MYCrs6983267_spearman,highconf_MYCrs6983267_pearson,highconf_MYCrs6983267_kendall,highconf_MYCrs6983267_n,all_SORT1_spearman,all_SORT1_pearson,all_SORT1_kendall,all_SORT1_n,highconf_SORT1_spearman,highconf_SORT1_pearson,highconf_SORT1_kendall,highconf_SORT1_n,all_PKLR_spearman,all_PKLR_pearson,all_PKLR_kendall,all_PKLR_n,highconf_PKLR_spearman,highconf_PKLR_pearson,highconf_PKLR_kendall,highconf_PKLR_n,all_HNF4A_spearman,all_HNF4A_pearson,all_HNF4A_kendall,all_HNF4A_n,highconf_HNF4A_spearman,highconf_HNF4A_pearson,highconf_HNF4A_kendall,highconf_HNF4A_n,all_mean_spearman,all_mean_pearson,highconf_mean_spearman,highconf_mean_pearson,all_matched_mean_spearman,highconf_matched_mean_spearman
CA2_contrastive,K562,0.3063842675127,0.4728916235975429,0.21242010514833073,671,0.7246764864926859,0.7505869374057799,0.5280085923916923,111,0.2102594018458507,0.33948350409525413,0.14242464611785138,869,0.4977850468116432,0.3855343622322543,0.3491310929369329,143,0.1522257652734405,0.16122881369419081,0.10154874631857981,972,0.217219027262267,0.2472583398752223,0.1478857607625991,462,0.11691606724407443,0.11855856700099533,0.08021910555513545,1247,0.20762838209730367,0.23804241472540594,0.14089070611521617,214,0.21390765768282266,0.15540629843054374,0.14638112244859008,1357,0.20465015918050153,0.204241467005766,0.13804929756082454,236,0.3751036379016411,0.45170734150535463,0.2615758616657254,633,0.5866161596711172,0.5975378846462375,0.41877831780481445,125,0.2656143561574129,0.3786791074954522,0.18266835967257175,717,0.4192308549554242,0.5045871696011923,0.2932233284703778,288,0.37808468377464227,0.42649137055911385,0.25907214877818574,575,0.5624049564821431,0.6094821504824764,0.4073947071530727,98,0.44475662877083144,0.5017677224009522,0.30686431006373616,575,0.5800437017116282,0.5703909845481585,0.40362967085915347,220,0.11483707897336796,0.1268800232292413,0.0782739301955578,1344,0.259563851786088,0.28393841365356687,0.1740395203183566,263,0.3994277398332545,0.4118890503101601,0.2784993681835883,432,0.6432633316265094,0.6059598026336814,0.455701801877876,64,0.08920384527911505,0.07209075453250015,0.06063467154589385,1364,0.13080739480783882,0.1844294526250523,0.08037148226551002,76,0.15428811455330035,0.12240801358362446,0.10222035546123319,1360,0.20513817590888697,0.19343433089114315,0.1383251176570168,523,0.21409326241371324,0.22107890258986343,0.14528062492245505,1025,0.40423550805576003,0.2884161131097854,0.2726882649428694,180,0.14920517132163452,0.1545572745119188,0.10351495729806895,672,0.29014067649360187,0.28871265982933964,0.19513855789208642,95,0.2389538452358534,0.27434122450244725,0.39556024755622665,0.3968368322176708,0.2997210104986149,0.5329750115412575
CA3_contrastive,K562,0.3576070973195744,0.5870311835438212,0.2531824317828207,671,0.7454636520280853,0.7686188021253338,0.5707756434888387,111,0.26795542443756126,0.3705458032150767,0.18382244999707545,869,0.5862850005882635,0.49594228041665145,0.4239873340771261,143,0.16292581578237586,0.16905752906855498,0.10922944057197355,972,0.2429345766316587,0.26500603741897694,0.16489299993333612,462,0.12022880595212919,0.12355401462563727,0.08110845840624091,1247,0.2014869797945913,0.24797978327477183,0.136482361117869,214,0.20693740610907987,0.14186662360332905,0.14163952615443132,1357,0.19032090913899297,0.2108748674781601,0.12950718056440225,236,0.39091005241600557,0.5262671930183446,0.27840860733362577,633,0.6906000970001883,0.662579530912979,0.5144620325230662,125,0.358404410162971,0.5472276679123601,0.2492252919495033,717,0.47011862350396505,0.5843428296285276,0.3314308494021112,288,0.44395901739111737,0.541132093269565,0.3094003042035,575,0.666660297054513,0.7310537394239459,0.4918726142869395,98,0.5600109921421166,0.6350135889771786,0.396513756806019,575,0.7573667171197882,0.7481158705915235,0.5511001402947039,220,0.19203958861660914,0.20790636850150382,0.1319879564391635,1344,0.3010868886763599,0.33874823019501843,0.2051023072416531,263,0.4360006959972361,0.5233001768931822,0.30768697998822825,432,0.718721658466282,0.6962531635060556,0.5461387636617985,64,0.08528103854598117,0.07762333119597968,0.057920671835722616,1364,0.2971515052604299,0.2191982423685917,0.1823405875186681,76,0.18266995886966414,0.1422177287530364,0.12203455813638778,1360,0.23996262029528106,0.21872463611834378,0.1612421932246619,523,0.3142131036077618,0.4146553203345614,0.21687323136084036,1025,0.5888462707927019,0.5577356156570994,0.42520460290817874,180,0.24083018857309563,0.3291332239144107,0.16793827483737153,672,0.5615144672774554,0.5760259334924539,0.39254616878291804,95,0.28799823972821864,0.3557687897884361,0.4839013509085705,0.4880799708405622,0.3522698191146412,0.6461132567118589
CA4_triplet,K562,0.2342979157973676,0.34691810568118553,0.16079620281955917,671,0.613034882442423,0.626668237805605,0.4293153975521236,111,0.11622022348960342,0.17555400353320516,0.07784149710891287,869,0.3361754540251315,0.2448480518351939,0.23149985685948643,143,0.10208225012978132,0.07461168405501566,0.06880249189493173,972,0.1759379466018759,0.1422021446335228,0.12095292353762244,462,0.038080442109223546,0.043413215311970794,0.025942500908932065,1247,0.0421552466934038,0.06752031723392814,0.028742409382703674,214,0.1593819963794909,0.15184979763624024,0.10944279748620057,1357,0.2292008922228186,0.23960077615404957,0.15636417552772994,236,0.28440291740484375,0.23964658977476852,0.19114297439990882,633,0.38696921235812237,0.465797229016619,0.27227073293811466,125,0.2797429122027131,0.3341737350603541,0.19335379381580806,717,0.36822025706688194,0.4229405476411055,0.2616099989684867,288,0.2727397924352355,0.2865541353614204,0.18585756693524502,575,0.39646361195276336,0.45544124247265355,0.2772987301669178,98,0.2991568798073094,0.34158431014844665,0.20455388768158717,575,0.3940221552570661,0.392111216690654,0.27088960384464833,220,0.09888910045378269,0.07832159743043901,0.06675670195068598,1344,0.18634721508270596,0.2006876551880936,0.12357714382598246,263,0.37675315473562554,0.3835206210871867,0.2611780527641556,432,0.5865034544378923,0.5458917029784294,0.4084736107240498,64,0.060751058992617984,0.06063227206627756,0.04204828585839512,1364,-0.01086072063969717,0.06024246846706224,-0.0031865345391611905,76,0.10976284181560815,0.08305540111800286,0.07221842376686827,1360,0.13250875677863705,0.1249931652894867,0.08708488715705136,523,0.2012332655800273,0.19606259747467103,0.1370675290797723,1025,0.31618456581561494,0.2648633215280904,0.21596114413358639,180,0.1654250620052473,0.14104650340591313,0.11402556692798266,672,0.2979304401775288,0.2615980007653015,0.20013047448932583,95,0.18659465422256513,0.19579630460967318,0.29671955801821126,0.30102707184665306,0.244652390302525,0.4064581716591903
CA8_contrastive_t05,K562,0.3477384032819196,0.5936841029058669,0.24496892619582258,671,0.766299088372201,0.7543637303908722,0.5819608722373232,111,0.28626063095302645,0.43134754816685,0.195098617387788,869,0.6174760932439166,0.5144335167225597,0.4437905724740026,143,0.14537365429856863,0.12011539177131905,0.0982771028429246,972,0.16207158955006543,0.18749526596939647,0.11082014981242144,462,0.09259043253770936,0.10437242685602456,0.06246334540755232,1247,0.16316597649297063,0.23111064345085022,0.11170746223277779,214,0.19780047510406687,0.12285968958580776,0.13564229893682084,1357,0.1757994641737086,0.16621104405040607,0.11828660315384755,236,0.40399730663865746,0.5548694424644465,0.2867018655212065,633,0.72309411719034,0.6911713107674388,0.5468752150156989,125,0.3475192235470503,0.6109926697530519,0.24365065012438958,717,0.4897763415990868,0.6322735436873664,0.3561590672640198,288,0.45548903026896637,0.5297491840494384,0.31581192313052986,575,0.6370798368150499,0.644686092629937,0.4576590618977234,98,0.5806370961367517,0.648665320504322,0.41341128967922497,575,0.7441808575736126,0.6850089744362976,0.5338730594972101,220,0.19332858390100724,0.22481500309523078,0.1324425375213042,1344,0.3424551858382085,0.35389679208111463,0.23645813932460336,263,0.43978690358773614,0.5632358805038682,0.3132941310273921,432,0.7345328475095384,0.7390485258902235,0.5501581841855283,64,0.1585441237992083,0.13712627129229413,0.108857141659788,1364,0.4613207358871873,0.3178064049458466,0.2935152369960697,76,0.15339653746775211,0.1053330682383538,0.10214855698881854,1360,0.19445572962075117,0.14478919809430532,0.12830624231270016,523,0.29263507929485777,0.4287303606149297,0.20051982364049858,1025,0.5510090280008799,0.5087352544724542,0.3824104591397722,180,0.24282862604136543,0.3517117401340085,0.17158842987520043,672,0.5877839041612017,0.586907692153149,0.4116062139723776,95,0.28919507379057624,0.3685072066623874,0.49003338640191463,0.4771958659828145,0.3556699801185695,0.6565280214861687
CA9_contrastive_t02,K562,0.35039458844948473,0.5866871781659316,0.24485223158092537,671,0.7447264251313264,0.7726642797889266,0.5520239364693207,111,0.21682808220267435,0.3541471015809379,0.1467376996773818,869,0.5421786857927218,0.44943860439236255,0.38259856582765417,143,0.14119767820019696,0.11199190971007167,0.09338241748676854,972,0.16122331556257186,0.1848589846667478,0.10796728273140706,462,0.0804689171891914,0.08861238967987084,0.05409403954480345,1247,0.1575205398797096,0.19625316033331283,0.10738728413537754,214,0.1801042492561081,0.10680169597675124,0.12260449055487896,1357,0.1371176107737754,0.13627743111247598,0.09171917147853419,236,0.37627918342905803,0.5283031028395501,0.2643772365614443,633,0.7028479612534217,0.6798205281348925,0.5235377236210034,125,0.32755734154042887,0.514349181677375,0.22735575532593008,717,0.4462608452980775,0.5691466585508608,0.32052134152185735,288,0.42501122765644705,0.49935476985189065,0.29610777812318123,575,0.6721631936241739,0.6381558655687215,0.48976066660859274,98,0.4903777062230066,0.5818152140887963,0.34268738760491596,575,0.68752657425662,0.6374659234798932,0.48718517385762555,220,0.15624106894953343,0.18743660110407406,0.10770185217488741,1344,0.26536378715059616,0.3170007337250128,0.1826550480121766,263,0.4322514161221011,0.524433488626411,0.30429660959245475,432,0.7461735490080517,0.7394623919727923,0.5652310111495155,64,0.12840897552927047,0.1291313577274904,0.08793755265292065,1364,0.3357658810360786,0.3005189136193053,0.2127896953373195,76,0.14910329771533712,0.10879734783277617,0.09876532594018944,1360,0.17942640917300237,0.16813861822739723,0.1193450781484287,523,0.28372202836421384,0.3134850363339781,0.19461283026856913,1025,0.4925899713461726,0.38543478536842896,0.3384967011448667,180,0.19459929944495064,0.2178476675178569,0.13398299611281017,672,0.4176910516347363,0.4248013323915253,0.28680829904139216,95,0.2621696706848002,0.32354626951425086,0.44590505339473563,0.43996254742217705,0.3272701775295119,0.6209475418500919
DH1_distributional,K562,0.2451438545877593,0.3694730447145705,0.16962908751639647,671,0.5876224957809287,0.6179048452888405,0.42799948828759604,111,0.28250034252666667,0.44536976141627355,0.19212132295303755,869,0.5805036275121366,0.4660861886374948,0.39032182880243604,143,0.15707933162901191,0.11784827834624473,0.10541252318370911,972,0.18776450354552776,0.16070248810480328,0.12552962245067792,462,0.16182873980943505,0.1815316094942631,0.1117846115871858,1247,0.2800038591646228,0.28185475514486547,0.18999966938566384,214,0.12294785793108154,-6.339057846522643e-05,0.08554678305273483,1357,0.0075024498273910945,-0.05976559647608515,0.01360947453667279,236,0.3833693313964037,0.5783087868046546,0.27120936670280194,633,0.7055919007361457,0.6538903410717499,0.5157585598227714,125,0.3522340335301506,0.6067488421799863,0.24481176925302317,717,0.43451167887973713,0.5983472570971237,0.3055874374013321,288,0.3914657767280465,0.46636365822715714,0.26892772301459167,575,0.5817766827609725,0.6848135028319658,0.42217834090149936,98,0.5225832248301991,0.5748382578037923,0.3675152529847102,575,0.7140279034902429,0.6939116635773994,0.5103210601460472,220,0.13332856179773606,0.19585829126866416,0.09239082913461216,1344,0.278574732706673,0.30253892524056936,0.19478711762184145,263,0.3624401658328459,0.4643061417525886,0.2618952465017231,432,0.5516042647090815,0.6454057378392507,0.4155075966405771,64,0.13687116408494665,0.2589322232543517,0.09534772561328839,1364,0.6452964192674479,0.6201349478551228,0.45992315181893184,76,0.15840279890954256,0.138379335659764,0.10788373193684836,1360,0.14036468837856145,0.17041563563707018,0.09482674537765969,523,0.34819206183808965,0.6401636606186379,0.2437228529846106,1025,0.6984153121694389,0.7522062432471671,0.5197498042569838,180,0.11041237334901602,0.27648984975748575,0.07662016206858382,672,0.4524297549698024,0.5419188651791645,0.3294664954178017,95,0.25791997458539545,0.35430322338133124,0.4563993515932473,0.47535772001843346,0.34412547539850147,0.6340287762817007
DH2_distributional,K562,0.29402927482057933,0.3765283852013197,0.2011366335386514,671,0.6561231616047803,0.6423936702216744,0.4740563125460614,111,0.1778466721719397,0.3517122919607386,0.12168014597518462,869,0.4890155022059315,0.3959012596488373,0.34814093101708904,143,0.08897867166948845,0.09303941415893027,0.061189956880614176,972,0.1317179526285285,0.13534092308977144,0.09144965395592619,462,0.16113635271223734,0.15064020409285167,0.11204541887490001,1247,0.2368193305897773,0.21028967834733983,0.16302059800189905,214,0.1499598305670701,0.10937457293363674,0.10407558024377345,1357,0.06546679536614292,0.11590905151369485,0.044954700464222355,236,0.42337286811843033,0.6230454310348266,0.2999630171309954,633,0.7162511684467496,0.7054511969326341,0.5357250802382333,125,0.2884768969932766,0.430615358724529,0.19732356597181214,717,0.42888338231243084,0.4704510375279671,0.3015630411610607,288,0.31270370845456635,0.32972696100705595,0.21263981513900967,575,0.5726200669162065,0.6015921764000279,0.398946916439686,98,0.40600600842773776,0.4159135726024309,0.2783892888890757,575,0.601486290779175,0.5471686471272719,0.4161962853539436,220,0.19613600276962118,0.2664768453653452,0.13630881383462767,1344,0.3923839883170564,0.38144079337110803,0.27232686686622126,263,0.44861264425333947,0.5326175718059829,0.322717182015908,432,0.705110287029044,0.7265089499694295,0.5340805020906088,64,0.16150416975192175,0.2389996907519317,0.11174062878089452,1364,0.6213317057148668,0.5977079684932274,0.409646717978833,76,0.15428280447979592,0.13954232156862545,0.10378034045278757,1360,0.19265531496863475,0.17538262591501877,0.129980951681105,523,0.30848348733992603,0.38205945391104335,0.21224570347932878,1025,0.5754697379976924,0.510115555291589,0.41214243693235697,180,0.17121659572125314,0.2571154386365032,0.12037193848652918,672,0.4954205640779495,0.5295295812580788,0.35896418440148925,95,0.24951639921674557,0.3131605009170501,0.4587170165969978,0.4496788743405114,0.3395789179709089,0.6214616739198544
DH3_distributional,K562,0.34184646804738894,0.5079676597001669,0.2393406551542403,671,0.7189893075748313,0.7486112300195833,0.525705751178769,111,0.28514788983446954,0.4343994371776804,0.19689035854311532,869,0.6412521695971038,0.5508475663378805,0.46953478238994206,143,0.056657069488319736,0.08289297840485187,0.03824159307416273,972,0.09839676149220034,0.15375786535586655,0.06507199483377227,462,0.15920704154550086,0.1800110751442101,0.1121992951746514,1247,0.20988165831604558,0.2565497936580881,0.14327121241378366,214,0.1525204299928418,0.12338480271380232,0.10451724352577046,1357,0.18796161373264286,0.16031891991726385,0.12755262837030562,236,0.40139401893607196,0.6416696294714747,0.2845051094034755,633,0.6697148151815159,0.6970913993387685,0.505127035965188,125,0.275993951943663,0.37178146540292645,0.18646553303918437,717,0.33414729767657814,0.3770759643495105,0.22878450192434518,288,0.4289158035253959,0.5134768363887946,0.2989951626304916,575,0.7082667861820187,0.778190187303857,0.5370682946035582,98,0.5508338432462753,0.6017708630425453,0.3918267610162609,575,0.7421048412238492,0.7364871487979039,0.5367858509364,220,0.11580027872273002,0.21347486267836346,0.07994299001885515,1344,0.2607090577506029,0.31350435183716613,0.1784938067450935,263,0.37613156301066075,0.48881100518784243,0.27258795313454726,432,0.6117784421403729,0.6868274597407638,0.4607260775325383,64,0.19346373459561822,0.266095026256947,0.13450917136160118,1364,0.606175939381385,0.5578553234917953,0.4167279058436357,76,0.1396205465047178,0.1319416855902728,0.09410495236709389,1360,0.19494734663035995,0.19256014426017593,0.13225796880481333,523,0.36810994623468146,0.5887411145531002,0.2572261938640214,1025,0.6938542653360971,0.6816669557398994,0.5152713473509878,180,0.14369614296434488,0.2495840383725459,0.09867356745472912,672,0.43418125281455994,0.41287264925737727,0.3040531018318556,95,0.26595591523951195,0.3597334986723683,0.474157437002011,0.48694779729372667,0.35769585450397096,0.6541499230637724
DH4_heteroscedastic,K562,0.03449222641616562,-0.022352564961632952,0.02448791611074401,671,-0.17779455326836419,-0.149350331745404,-0.11843183380748237,111,0.22562573883390807,0.44169934980882797,0.15483808633769386,869,0.6151857090220645,0.5366303617108229,0.4319086294358767,143,0.036660587027419936,0.05148095969004218,0.024541586019856464,972,0.08383856518883827,0.09866908523157493,0.057538334071541034,462,0.192166607790845,0.20428572818809576,0.13102175712898564,1247,0.3756058380812727,0.36642958115856056,0.25868168444433304,214,0.06913164064686972,0.005537986014871821,0.048486883953955666,1357,-0.039078112767718005,-0.007250989369477358,-0.022296373177102233,236,0.3612050507777466,0.472207109188246,0.2530451433504658,633,0.6298032474983118,0.5810558871734716,0.4501542784576829,125,0.3200623841510756,0.53400954579756,0.21885918764815848,717,0.38308210483757016,0.5285800904178077,0.26999819836085964,288,0.36419214471987127,0.429496879767042,0.2497295040559423,575,0.5548870943087593,0.641848564110316,0.39176629433330734,98,0.4468977625596428,0.5155319985230868,0.3107843429060793,575,0.6144365979816478,0.6140093451831267,0.43467170533966154,220,0.14543497637968236,0.23529487152812734,0.09960532891282162,1344,0.33970022478845346,0.35841963238348856,0.23593065803722665,263,0.3716445477896549,0.4682113303784905,0.2599392635810845,432,0.7029792137232138,0.7887769312899198,0.5330756469596764,64,0.1355164640341434,0.23519981895566594,0.09414590514385097,1364,0.62559939442971,0.5772406267940047,0.4514257263811686,76,0.11680266686225402,0.13621547953775567,0.07873137642522034,1360,0.17340373380172572,0.2055906119217397,0.11786134440975424,523,0.38415866008065996,0.5350332611749787,0.26764962380242613,1025,0.6902336193161265,0.7140419749544182,0.5146493394473772,180,0.1557459231857792,0.34615865990483463,0.1087338932215728,672,0.499245394088223,0.5502769977749062,0.36395610099872866,95,0.2239824920837146,0.3058673608997328,0.4047418714019889,0.42699789126595183,0.33565849937049236,0.6595504473899292
DH5_heteroscedastic,K562,0.23054408337988427,0.3912171788247732,0.15893806549004158,671,0.6222546069072475,0.6857944215689542,0.4332631253457064,111,0.2795864892086975,0.38300102700148647,0.19145076114340906,869,0.6337673745638648,0.5845401767681976,0.4534941592884721,143,0.11823700054892075,0.1247739189806035,0.08177404708161165,972,0.14114117039890314,0.17324438807850037,0.09750440441517773,462,0.12930313638790225,0.14781932278108342,0.09141817048958345,1247,0.17088528445212267,0.18536838755756713,0.1226401578261988,214,0.11251144549252651,0.04426557507516344,0.0774542703851526,1357,0.05243680127015917,0.05590201268459829,0.039163434703936066,236,0.3665704350849121,0.3732792396129426,0.25549382104133106,633,0.5627534116052336,0.5077941233859907,0.4029606847484097,125,0.30512434040636577,0.44034081076788817,0.20602411403704643,717,0.4018021502819241,0.4750627674985036,0.279598565295483,288,0.3401125097138248,0.3644006496263622,0.23514765072475444,575,0.6358300480228672,0.7107747690551307,0.45216799793402207,98,0.406387073175546,0.44357873280095667,0.27944842819741067,575,0.5924479557536992,0.5888795551578067,0.41453183310297803,220,0.1301339387021469,0.2346879796970373,0.08963502148767723,1344,0.34663843747292034,0.3443870142170059,0.2346998683666809,263,0.420021418389649,0.4794813258201118,0.30153650035999807,432,0.5889782492446628,0.6250250308013892,0.41450274150964467,64,0.15822994876453175,0.16677999315031533,0.10875148716985435,1364,0.5165955118380894,0.4617497586833806,0.34662414598208946,76,0.1431313330226375,0.118922395763877,0.09706941151323555,1360,0.1784796238511101,0.14655314275007159,0.12100509708377732,523,0.3277957960593474,0.47548798163498496,0.2274920287843089,1025,0.6861232240760631,0.6697017930003161,0.5012139687293892,180,0.08003191706853514,0.3415072798075556,0.05529889945426923,672,0.2718501432393454,0.5496081306758458,0.2005842850890749,95,0.23651472436036186,0.3019695607563428,0.4267989328652142,0.4509590314588838,0.3484935346856515,0.6179055648724561
DH6_heteroscedastic,K562,0.07186821282380487,0.04758951317627062,0.04902071476567927,671,0.049525849742984455,0.03065506966008217,0.05000455205204812,111,0.2471549996643811,0.36309890856808835,0.1692846699643299,869,0.5892444396992945,0.4775833310038257,0.4305224027480954,143,0.04719711912068664,0.08731292783305993,0.031966683126714614,972,0.0818562662321938,0.1311260104431455,0.05461904052617643,462,0.18666124544678497,0.17101135040641133,0.13255269590786803,1247,0.21699417368477014,0.23570314633326717,0.1488257271104411,214,0.08171105199130592,-0.005674012077222779,0.055812265375365745,1357,0.05381138301716384,-0.04843593073269981,0.035688675247764284,236,0.3180920539342019,0.551718540693743,0.2227641702597245,633,0.7131415752143682,0.7078419135978855,0.5354657747782922,125,0.28384736650674725,0.447490516119536,0.1931419680288276,717,0.4454208835128732,0.4976537459453688,0.31402412349539505,288,0.34216972131893963,0.42048896848705464,0.23401187822910915,575,0.5197463492387696,0.5516897279057682,0.3693796489428326,98,0.47958635073183403,0.539389082362086,0.3359236839602366,575,0.6579022041406982,0.6137766009268829,0.4668788563958455,220,0.2225680745309625,0.272619699351934,0.15576413015331822,1344,0.4038828987968244,0.38080350002878566,0.27766028877191934,263,0.3563295223524039,0.4890702520501786,0.24955082095813744,432,0.6297665340229183,0.6815843475181143,0.45469694674694355,64,0.1218667839564645,0.24531410900929143,0.08417141031382658,1364,0.6136033591639487,0.5686470771755786,0.4379714694380436,76,0.17487402431061003,0.17358659381488073,0.1187492340955968,1360,0.21919789389855837,0.21326004027794235,0.14658114103459152,523,0.3318091168010575,0.4698765197302327,0.231472162450609,1025,0.6528202771097628,0.6599595401690905,0.47110878619463803,180,0.1298970950414469,0.21273411829872185,0.08977660855170248,672,0.47752232108115694,0.3883953239140303,0.33309698021579404,95,0.22637551590210878,0.29904180585495105,0.4216290939037523,0.4060162296111379,0.3133464231880111,0.646243206511586
DH7_distributional_dual,K562,0.3707352839250004,0.5916829194161286,0.26031484708618774,671,0.7338654931701456,0.7515514095237217,0.5454443901466828,111,0.31184695385938194,0.5167725051192427,0.21445907795538158,869,0.6905344243635336,0.5644858930775792,0.5022101257447884,143,0.12740136973568725,0.11263967182471814,0.0868263506781313,972,0.17136122002802326,0.19760304239376966,0.11645156123218929,462,0.10729071423091045,0.1264936992731196,0.07461957308791145,1247,0.17986899876771553,0.21182471405936681,0.12572599932434184,214,0.17601090319002058,0.11035103988780497,0.12057829393731218,1357,0.11759316303020338,0.1114036835646213,0.09077809079248766,236,0.44746615656414457,0.5950406171856298,0.3205802786763054,633,0.6902590250152136,0.6055588558127778,0.5131655052233609,125,0.38283833433049536,0.6691049145454123,0.26899129056686627,717,0.4985693147608275,0.6450305643726638,0.3602804369076713,288,0.42396176524269663,0.4423852209620503,0.2941223322459489,575,0.5360063564840016,0.5369986141846,0.392611073404646,98,0.5624764081490164,0.5546593008441703,0.3981450748211556,575,0.6659780429866421,0.5739668381620505,0.46879297648445595,220,0.1735788064880254,0.22961430559720125,0.12053748868354995,1344,0.3480047001923258,0.3608688020082787,0.2389197186656948,263,0.46473001184498625,0.5309701375569752,0.3331147579565297,432,0.6948215567675627,0.7232433113904211,0.5190076751266217,64,0.08667132682142233,0.06478888559114739,0.06032871375212759,1364,0.008549055919157092,0.1542937273427407,0.012392078763404629,76,0.13732320260141942,0.13581368447650033,0.09248187174826603,1360,0.15910087070458043,0.17590448444501322,0.10559483280784164,523,0.3380103109186383,0.418587833567763,0.23246432281593307,1025,0.6433257271034287,0.5817990889637434,0.4574246123152057,180,0.2729918995599549,0.4518476052626993,0.1950463648623781,672,0.6740317193379178,0.7397821955005979,0.4964687961254478,95,0.2922222298307867,0.37005015607403746,0.4541246445754185,0.46228768165346307,0.39051335829678774,0.6797351833124348
DH8_distributional_lv2,K562,0.3443957192696766,0.4162991168204643,0.24041783621483023,671,0.6892325481288647,0.7140631791540908,0.51024381732057,111,0.3216861720326274,0.4719710534496759,0.22270430596657342,869,0.6622453059818042,0.5256090530350283,0.4826049197318806,143,0.11812625235203093,0.09471176078350561,0.08070479901860453,972,0.13268156447946905,0.1400217455476492,0.09038509499486921,462,0.12527260682368135,0.1530271728683212,0.0881841601219273,1247,0.2532915145127652,0.24945892810671097,0.17862613929250812,214,0.09690344594532052,0.07042018670204885,0.06564814572816811,1357,-0.04674856195840957,0.09216496103861442,-0.034602812917710606,236,0.41576163444038844,0.6559218952851196,0.29811895121565235,633,0.7298110843899306,0.7275992476915536,0.5629521535320446,125,0.2941242784852705,0.4752567587505295,0.20290164502896416,717,0.40479577006543627,0.4882753119934246,0.2841563152543446,288,0.40906101257037536,0.3902742819283199,0.2813967952517297,575,0.5830774833405911,0.5979765074533978,0.4124633815811047,98,0.5615185541026536,0.5235367456823656,0.3972928937684723,575,0.7545665745459624,0.6617642864564087,0.5410302041763622,220,0.17936925005571075,0.22961905951387557,0.12403617989783677,1344,0.35252415605574433,0.33980080543671454,0.24396009541173916,263,0.3636768720423788,0.47098877479084367,0.2550927725666134,432,0.6032999784505109,0.6963089144631781,0.4315852787354967,64,0.1478291662361451,0.22024269677947295,0.10253328021021627,1364,0.5638546929591898,0.474220613688041,0.3834463228790633,76,0.1725251684004586,0.15758116455053467,0.11740246881000103,1360,0.22856005008956376,0.20263666076340764,0.15803967881841405,523,0.35381770274582236,0.6293752055726116,0.2482086436710759,1025,0.7106497827075098,0.7634055292737292,0.5390320492689111,180,0.10927221830815366,0.22015044247012763,0.07662925429144708,672,0.2806136273837632,0.48580990928949047,0.20013047448932583,95,0.2675560035873795,0.3452917543965211,0.46016370474217966,0.4772743768927626,0.3637355953153043,0.6765015378824388
