epoch,train_loss,train_pearson,train_spearman,val_pearson,val_spearman,val_kendall,val_pairwise_accuracy,val_mse,val_mae,val_ndcg@10,val_precision@10,val_recall@10,val_ndcg@50,val_precision@50,val_recall@50,val_ndcg@100,val_precision@100,val_recall@100,val_loss
1,0.5593186267397621,0.3277451,0.3171357571653964,0.42898181080818176,0.42168164183409595,0.29048206481113353,0.6452693541166987,0.5282187461853027,0.5511439442634583,0.17163242035863777,0.9,0.002570694087403599,0.261161448552953,0.8,0.011425307055127107,0.2909776572905464,0.8,0.022850614110254214,0.5301486381462642
2,0.49231229993430053,0.46273878,0.4537756640796976,0.5052557587623596,0.5078889483612554,0.353298792682079,0.6766838207669529,1.634971022605896,1.093501329421997,0.2527351136801315,1.0,0.0028563267637817767,0.2923152209270178,0.92,0.013139103113396172,0.3236685619779159,0.89,0.02542130819765781,1.6349201117243086
3,0.45749607438390905,0.5196667,0.5133532674374021,0.5218212008476257,0.5200632198825768,0.3634818540931798,0.6817763626919354,0.5109168291091919,0.5251304507255554,0.3012417877795846,1.0,0.0028563267637817767,0.31771006833523974,0.92,0.013139103113396172,0.39348580184573484,0.96,0.027420736932305057,0.5118290207215718
4,0.43545416051691227,0.5524578,0.5452771539818619,0.5677084922790527,0.5597860416823348,0.3909821106460635,0.6955291731137626,0.6763615012168884,0.6250726580619812,0.3744983639912509,1.0,0.0028563267637817767,0.4664486626817738,1.0,0.014281633818908884,0.5150271292517675,0.98,0.02799200228506141,0.6777602859905788
5,0.41900495263663207,0.57569844,0.5681769230745416,0.5656725168228149,0.5583694915670883,0.38995752735542216,0.6950167937589855,0.4521525204181671,0.5157885551452637,0.511091404506425,0.9,0.002570694087403599,0.511881904373543,0.98,0.013996001142530705,0.5295197479728093,0.98,0.02799200228506141,0.45303215299333843
6,0.40065091983838513,0.60074145,0.593761371393282,0.5822190642356873,0.5813284991394653,0.4096011449315642,0.7048405000415087,0.42702779173851013,0.4896996021270752,0.3202382454094551,1.0,0.0028563267637817767,0.3758544640141562,1.0,0.014281633818908884,0.42807224668292715,0.99,0.028277634961439587,0.428747826388904
7,0.3859657488086007,0.6194673,0.611301931362414,0.6092872023582458,0.6019341845331844,0.4250096108957276,0.7125462543958588,0.4044288694858551,0.48489123582839966,0.3883153205623257,1.0,0.0028563267637817767,0.5062020902103722,1.0,0.014281633818908884,0.5060000660753632,0.97,0.027706369608683234,0.405972991670881
8,0.3582202637737448,0.6546963,0.6492623883786981,0.6379070281982422,0.6410496554016696,0.4570067976437079,0.7285479749531333,0.4242904782295227,0.5069456696510315,0.5381153507992443,1.0,0.0028563267637817767,0.48658695500273536,0.98,0.013996001142530705,0.5021452163584731,0.99,0.028277634961439587,0.42591784255845205
9,0.34181527251547034,0.67433727,0.668028473978078,0.6432279944419861,0.6333398243234049,0.45023861586019787,0.72516321763354,0.4086044132709503,0.5033410787582397,0.43372531170315065,1.0,0.0028563267637817767,0.4996993511503621,0.98,0.013996001142530705,0.5158560503384949,0.97,0.027706369608683234,0.4097236692905426
10,0.3229080536148765,0.6962376,0.6888112282679048,0.6590864062309265,0.6523772700573143,0.466938475851085,0.7335147638658674,0.3994711637496948,0.49151626229286194,0.6038876892884779,1.0,0.0028563267637817767,0.5499678182852747,0.98,0.013996001142530705,0.5549311170673982,0.98,0.02799200228506141,0.39997286455971853
11,0.30602063834667204,0.7155488,0.7063050851039802,0.6669940948486328,0.6526353038025359,0.466850153385634,0.7334706066318357,0.355805367231369,0.4551417827606201,0.6463183740485048,1.0,0.0028563267637817767,0.5847067465218255,1.0,0.014281633818908884,0.5958495925281412,0.99,0.028277634961439587,0.35687447232859476
12,0.29398789432915773,0.72901696,0.7189933561623087,0.6822335720062256,0.6774177280126833,0.4882741642488074,0.7441847080532916,0.8571810126304626,0.755716860294342,0.6282630294465565,1.0,0.0028563267637817767,0.5669259725671453,1.0,0.014281633818908884,0.5789058344555243,0.99,0.028277634961439587,0.8606114642960685
13,0.2780232326550917,0.74579126,0.7332047483359939,0.6832383275032043,0.671458908496215,0.4850138015284421,0.7425541832679834,0.43434152007102966,0.4878959655761719,0.6804249094388476,1.0,0.0028563267637817767,0.591453672118995,0.98,0.013996001142530705,0.6153238820047467,0.98,0.02799200228506141,0.43593327488218037
14,0.2676647241819989,0.7574229,0.7450253487614459,0.6889215707778931,0.6764820587321159,0.48697460431405654,0.7435347949698222,0.6645543575286865,0.6763955950737,0.7304627555995211,1.0,0.0028563267637817767,0.6093616202668014,0.98,0.013996001142530705,0.6292273512444742,0.99,0.028277634961439587,0.6662717248712268
15,0.25028302385048434,0.7752791,0.7594150026543861,0.6906560063362122,0.6802124876993565,0.49303819203653343,0.7465671738803682,0.3392067551612854,0.442769855260849,0.6247099213194989,0.9,0.002570694087403599,0.5486902115135898,0.98,0.013996001142530705,0.5609752947782838,0.98,0.02799200228506141,0.34012376197746824
16,0.23582237308675594,0.78954047,0.7719861889037736,0.7182679176330566,0.7079326927187428,0.5167436656390334,0.7584222356441488,0.3203326165676117,0.4303600788116455,0.7409361379926752,1.0,0.0028563267637817767,0.6340897225235985,0.98,0.013996001142530705,0.6351612656599351,0.99,0.028277634961439587,0.32097324303218294
17,0.22026055373928763,0.8054515,0.7856146107065767,0.6966142654418945,0.6831978577766064,0.496572622506913,0.7483347210785508,0.3525829613208771,0.4430443048477173,0.5967037508981536,0.9,0.002570694087403599,0.581284802084001,0.96,0.013710368466152529,0.6092698561232609,0.98,0.02799200228506141,0.3535856285265514
