epoch,train_loss,train_pearson,train_spearman,val_loss,val_pearson,val_spearman,residual_noise_corr,noise_performance_gap
1,0.34210158227863957,0.37430655047499645,0.33919458078993087,0.23586312908193338,0.44176085835976137,0.40556786262751754,-0.043139714024216,0.08900217957280471
2,0.23128314526741114,0.5183680895901212,0.465802259904732,0.2819286539502766,0.4799634002253808,0.4437765224054609,-0.0671040198162274,0.08481417673839581
3,0.2076692106360096,0.5932941691534813,0.5311889859915875,0.1834635106117829,0.5822857377296546,0.5124545115124478,-0.035457449837587404,0.12562164062265818
4,0.19234240324483753,0.6371089454359407,0.5702365182718844,0.22261435830074808,0.5854533073678015,0.5220654035145549,-0.055445512276520746,0.10723090614147113
5,0.1815764181694742,0.6663137514265854,0.5975590015278934,0.2518051856237909,0.643613140942052,0.6017447929201402,-0.016995487798185577,0.1468529239201789
6,0.16975028122549002,0.6975990547997859,0.630244768850608,0.16471963602563608,0.7182703696540323,0.6520136023485645,-0.019816318152263458,0.16985552160905193
7,0.15944033313942493,0.7233700001371063,0.6553194252946646,0.14162034120248712,0.7195909085246052,0.6579848176525926,0.00966333965725856,0.15915627209680983
8,0.15194047827505122,0.7415269986434023,0.6766856150791313,0.13639168149751166,0.731162495672314,0.6741169220783403,-0.004395391331970184,0.15750321437361958
9,0.14673580305050996,0.7537577623808943,0.6901578992468244,0.13399170857408774,0.728878728364722,0.6639547021251114,-0.007991723347632882,0.13525914971936293
10,0.14108804975357433,0.7675334108675095,0.7050173586308401,0.20971615418143894,0.7358872980882863,0.6769972940731737,-0.029989688155209228,0.1600196683406383
11,0.13727483940494936,0.7759224461550415,0.7141478750326062,0.12143108054347661,0.7512045974245236,0.694093999406762,0.011527841461037303,0.1643403604539656
12,0.13381175953621244,0.7841111205583308,0.722391027034157,0.19455705453520236,0.7076386061317004,0.6558851680494099,-0.016357507381165648,0.13714490446410543
13,0.12954195184727846,0.7938525967653431,0.7326114711667345,0.12461284321287404,0.7607591519385444,0.7007259984956528,0.008646529906042446,0.1603397140830103
14,0.1267964042681085,0.799982605736928,0.7379909404931182,0.1291515480564988,0.7377549082093456,0.6776152543058153,0.00941216856547693,0.15068243550070937
15,0.12261776070473558,0.8092090740538784,0.7484734381197674,0.14423264822234277,0.755121389325746,0.6947972796005978,0.0012964763514346786,0.15808922418878135
16,0.11834074228496874,0.8187369797636597,0.7572755351672786,0.14953582021205322,0.7571698934061105,0.7032340352689428,-0.0001721356687857463,0.15904775665775528
17,0.11469440802005725,0.8270322717555082,0.7653093246285316,0.12241532621176346,0.761884787325514,0.7063930005649466,0.023676400532265003,0.16390118913796559
18,0.11092295657611836,0.834727518132542,0.7728339424514404,0.12824150045280872,0.7604596285531903,0.7054111451624284,0.04986110828878069,0.16192900559535284
19,0.1070241720157828,0.8425442280501211,0.7803341441260682,0.14239328451778577,0.7551244338630987,0.710108474064508,-0.008499873085187397,0.1574799605267101
20,0.10494407110631802,0.8468648624154563,0.785357723243109,0.12124205121527547,0.7558735423418613,0.7084492078915953,0.013840232318151399,0.15623274148278588
21,0.10160920983653958,0.8550312497907627,0.7936666391683985,0.11159357655307521,0.7732783479395906,0.7162048589723822,0.015996761974861915,0.1508573361520522
22,0.09740357265128928,0.8625021736073597,0.8016214316044632,0.14186081355032715,0.7600175569231516,0.7033512258985383,-0.007910333053679004,0.1586336954594707
23,0.09444613771586768,0.8679501165546994,0.8083048276031811,0.1274031203078187,0.7504091716196983,0.698037961561325,0.026642290021364253,0.1558630518543469
24,1.3385803633406337,0.3076465689803758,0.5894868369859406,0.2717933130005132,0.0,0.0,-0.08048203264758182,
25,0.3184183078297114,-0.0014004468780023144,-0.0006285709724862971,0.27185026070346,0.0,0.0,-0.07938362884726714,
26,0.3184210329742755,-0.002273265766319307,-0.0021000474085294887,0.27189753301765607,0.0,0.0,-0.07922528408235084,
27,0.3185201474165512,-0.0004495281892901012,-0.001482887755415021,0.27186680487964465,0.0,0.0,-0.07932465308655662,
28,0.3184025045168602,-0.002191702527461529,-0.0026064193677045656,0.2719085054553073,0.0,0.0,-0.07919253614249527,
29,0.31820900241533917,-0.0006406475839380415,-0.0006109961635913097,0.27181750665540283,0.0,0.0,-0.07951549547939023,
30,0.31834197431634376,-0.003161346138820279,-0.003500411293252689,0.27186343592146167,0.0,0.0,-0.07933629194976477,
31,0.31849522240417827,-0.0018210369311048454,-0.0017552727593555782,0.27186068892478943,0.0,0.0,-0.07934592995084115,
32,0.3181566481536391,-0.0011127327191932464,-0.0024251332576607195,0.27182637478994287,0.0,0.0,-0.07947730737259392,
33,0.318255716629621,-0.006123247943312448,-0.00657718868149422,0.2718773127897926,0.0,0.0,-0.07928924280419318,
34,0.31827183093054817,-0.002178320232378275,-0.003907511797224372,0.27189781873122504,0.0,0.0,-0.07922441402464649,
35,0.31833908264919863,-0.0008655016376913369,-0.0008581143882823953,0.27190518184848456,0.0,0.0,-0.07920225623390845,
36,0.31844815578164354,0.0030827671219032255,0.001881282733381679,0.27183074536530866,0.0,0.0,-0.0794593594024241,
37,0.3185066481431325,-0.0043482791850701025,-0.004247566239584752,0.27184493515802466,0.0,0.0,-0.07940360681577487,
38,0.3183470918970593,-0.001955790890309922,-0.0021978916786297544,0.271833598613739,0.0,0.0,-0.0794478459550293,
39,0.3185226979565486,0.0004045953599212285,6.341720623911138e-05,0.2719148209561472,0.0,0.0,-0.07917430092150912,
40,0.3181742564433039,0.0005126221364692867,0.00036777372804898834,0.27179544969745306,0.0,0.0,-0.07962183998736837,
41,0.3182970320774337,-0.004001227827572597,-0.0049310485192254365,0.271895451390225,0.0,0.0,-0.07923168404096774,
42,0.31825003516202593,-0.0038439236151279524,-0.004210014846109504,0.2718694948631784,0.0,0.0,-0.07931543807695414,
43,0.31833125406739404,-0.0036603053099548955,-0.0032229856527080285,0.2719342630842458,0.0,0.0,-0.07911976867856468,
44,0.31833461061709345,-0.0005050078716765679,-0.0001022678432382332,0.2718134587225707,0.0,0.0,-0.07953387259766578,
45,0.3183306716592972,-0.0025610908981041976,-0.004201069702647148,0.27179559287817584,0.0,0.0,-0.07962107317267275,
46,0.31808234725968315,-0.003786375505164169,-0.0043934510289687975,0.2718329662862031,0.0,0.0,-0.07945039725012201,
47,0.31843463866050636,-0.003238287488176462,-0.004116760109564917,0.2719337013752564,0.0,0.0,-0.07912131915080968,
48,0.3184045218141739,0.00024490810967161766,0.0008209617070503524,0.2718134729758553,0.0,0.0,-0.07953382699234801,
49,0.31823554096248863,-0.007070373710469592,-0.007559973429334939,0.27186726875927136,0.0,0.0,-0.07932306154505457,
50,0.318217354810844,-0.0011021338914338863,-0.00017978272918187923,0.2718213200569153,0.0,0.0,-0.07949873807875614,
51,0.3182845007901811,-0.002911920893104198,-0.004038907331585534,0.27181499289429706,0.0,0.0,-0.07952683736681639,
52,0.31809297052480406,-0.005125496693660767,-0.004152790270233484,0.2718246021996374,0.0,0.0,-0.07948474772537555,
53,0.31830455808989744,0.002350342312185491,0.0017580330892699942,0.2719522448985473,0.0,0.0,-0.07907099913364365,
54,0.31834909437739917,-0.006162196772329468,-0.004948916823252769,0.2718655201403991,0.0,0.0,-0.07932905736518174,
55,0.3182595308217625,-0.004081565046971285,-0.004434569543748007,0.27186551171800366,0.0,0.0,-0.07932906772416295,
56,0.3182766269155815,-0.003945484859712869,-0.0026609771868140956,0.27186563934968866,0.0,0.0,-0.07932867112869112,
57,0.3185106086528907,-0.004183278497642996,-0.0035499658633665475,0.27193719148635864,0.0,0.0,-0.07911168259202539,
58,0.3182695942409968,-0.0054928756436677904,-0.005006073715555197,0.2718378273041352,0.0,0.0,-0.0794311235310289,
59,0.31847581435731576,0.0001366893654057082,-0.0008407016773630149,0.27198098729486053,0.0,0.0,-0.07899625148919444,
60,0.3182523563756781,-0.0026815875073742017,-0.0033388116758569027,0.2718978226184845,0.0,0.0,-0.07922441498857878,
61,0.3183205366808142,-0.002462203642821964,-0.004490509931306857,0.27188518125077954,0.0,0.0,-0.0792638505087792,
62,0.3181996429707371,-0.004100205188069357,-0.004417420995813263,0.2719002346629682,0.0,0.0,-0.07921706229599879,
63,0.3183604128616678,-0.0005841748835518093,-0.0015258884234036943,0.2718586584796076,0.0,0.0,-0.07935306191927011,
64,0.31836617733799133,-0.004702300407584812,-0.005197048886623649,0.2718238474234291,0.0,0.0,-0.07948797082340978,
65,0.31827370292049345,-0.00323005988611786,-0.00344234357835072,0.27183393421380414,0.0,0.0,-0.07944653143580935,
66,0.31832906149201473,-0.0013915004737542294,-0.0007580029940461377,0.2718337437380915,0.0,0.0,-0.07944726969245544,
67,0.318130924540051,5.9220759620374e-05,0.0001782004247279583,0.27182607028795325,0.0,0.0,-0.07947860038087762,
68,0.3182853721292679,-0.0040065408700161375,-0.0047479046560139765,0.2718602425378302,0.0,0.0,-0.07934748019833877,
69,0.3182427213016876,-0.004307698949278045,-0.004901615978594098,0.27187275368234387,0.0,0.0,-0.07930444070781274,
70,0.31831569994910286,-0.0026544107571460688,-0.002943296910375287,0.27188702122024866,0.0,0.0,-0.07925798640804353,
71,0.3183770412105625,-0.005539199879351493,-0.0051927868826351295,0.27185745602068695,0.0,0.0,-0.0793573440989559,
72,0.31830849889981544,-0.00014461071397154404,-0.0009455554978444863,0.271854333255602,0.0,0.0,-0.07936865553431145,
73,0.31838572210511246,-0.004935846043824537,-0.004022889197901518,0.2718588981939399,0.0,0.0,-0.07935221964812314,
74,0.3182324810890155,-0.0037873786806444094,-0.0026760681669922444,0.27184711072755896,0.0,0.0,-0.07939539341003204,
75,0.3182205970341203,-0.0012417674576456707,-0.0012157508366145106,0.27186844659888226,0.0,0.0,-0.07931903702213411,
76,0.31832067979931156,-0.0037050360391668066,-0.004612821016476093,0.27187240642050037,0.0,0.0,-0.07930556832470964,
77,0.31828319992722764,-0.004315916505216037,-0.004488417560103689,0.27187034228573675,0.0,0.0,-0.0793125808217374,
78,0.3183166265150921,-0.0066473218164659,-0.006552135221984717,0.2718666260657103,0.0,0.0,-0.07932525320576521,
79,0.31829735821923294,-0.00578092659212502,-0.006386961728565356,0.2718666869661082,0.0,0.0,-0.07932503539116977,
80,0.3184816527501338,-0.003314256754088023,-0.0060834853742741555,0.27186645632204803,0.0,0.0,-0.07932583015164046,
