epoch,batch,global_step,loss,lr
1,0,1,0.6925987601280212,0.00020000065662354165
1,50,2,0.6325432062149048,0.0002017076753620733
1,100,3,0.614391028881073,0.00020669510193741664
1,150,4,0.6302309036254883,0.0002149561144984321
2,0,5,0.6086673140525818,0.000220774421292343
2,50,6,0.5925467014312744,0.0002340530850332258
2,100,7,0.5854406356811523,0.0002505679142413451
2,150,8,0.5895711183547974,0.0002702963197708354
3,0,9,0.5713368654251099,0.000282276540925247
3,50,10,0.5599372982978821,0.00030689954119671094
3,100,11,0.5527493357658386,0.00033465906683598657
3,150,12,0.5557653307914734,0.00036551714809079667
4,0,13,0.5687112808227539,0.0003834542022951798
4,50,14,0.5521647930145264,0.0004190000345941176
4,100,15,0.5392155647277832,0.000457529060103116
4,150,16,0.5402239561080933,0.0004989885784420249
5,0,17,0.5293079614639282,0.0005225754133860892
5,50,18,0.5216729640960693,0.0005684355926288149
5,100,19,0.5168282389640808,0.0006170745656551273
5,150,20,0.5136416554450989,0.0006684258035991953
6,0,21,0.506203293800354,0.0006972586521939005
6,50,22,0.5193264484405518,0.000752648128961129
6,100,23,0.5202311873435974,0.0008105644317924054
6,150,24,0.5126057267189026,0.0008709283421989194
7,0,25,0.5070705413818359,0.0009045136343924405
7,50,26,0.49349409341812134,0.0009684842336598089
7,100,27,0.4810326099395752,0.0010346864362437555
7,150,28,0.49639448523521423,0.0011030296901202667
8,0,29,0.5025044679641724,0.001140792501990181
8,50,30,0.49139678478240967,0.001212249154295786
8,100,31,0.4726395308971405,0.0012856039858612843
8,150,32,0.5216529965400696,0.0013607566612263726
9,0,33,0.4694678485393524,0.001402050556713805
9,50,34,0.47758951783180237,0.00147977004391234
9,100,35,0.4846872091293335,0.0015590217926659939
9,150,36,0.47081702947616577,0.0016396974016531186
10,0,37,0.4650048315525055,0.0016838154984648076
10,50,38,0.4917919337749481,0.0017664673931724315
10,100,39,0.5007213950157166,0.001850259401980235
10,150,40,0.48094749450683594,0.0019350769133541995
11,0,41,0.4517441987991333,0.0019812639836028164
11,50,42,0.4704832434654236,0.002067433423884521
11,100,43,0.4508304297924042,0.0021543313139685974
11,150,44,0.45815038681030273,0.0022418387940660606
12,0,45,0.44666042923927307,0.002289304192506079
12,50,46,0.4566323161125183,0.002377516101941093
12,100,47,0.4522744417190552,0.0024660323270407395
12,150,48,0.4556308388710022,0.0025547317944414768
13,0,49,0.4375503361225128,0.0026026629929908696
13,50,50,0.45999032258987427,0.002691407331509145
13,100,51,0.4489159882068634,0.0027800266421800866
13,150,52,0.4902324080467224,0.002868399710638695
14,0,53,0.44541245698928833,0.002915976207498118
14,50,54,0.43759915232658386,0.00300373382073591
14,100,55,0.43508225679397583,0.003090939202881636
14,150,56,0.4482501745223999,0.0031774730735556417
15,0,57,0.4059990346431732,0.0032238804388243
15,50,58,0.43904054164886475,0.0033091490635011787
15,100,59,0.44094008207321167,0.003393447707112163
15,150,60,0.4334842264652252,0.0034766610651431667
16,0,61,0.40543481707572937,0.003521104882493945
16,50,62,0.42537721991539,0.003602424862642768
16,100,63,0.4244113266468048,0.0036823737162022894
