epoch,train_loss,train_pearson,train_spearman,train_mean_pred_var,train_mean_true_var,val_loss,val_pearson,val_spearman,residual_noise_corr,noise_performance_gap
1,-0.25201443709054233,0.43769030874433407,0.3985578520520109,0.21900888183022624,0.07651132715623932,0.20721263600432355,0.5136887678542517,0.462448247495081,-0.047474759636008015,0.1080639943304868
2,-0.3536000236616296,0.5562096492296464,0.49786470751547657,0.17939952857750283,0.07651346955595717,0.20003031064634738,0.5288799867337598,0.4848296828094148,-0.05313247403991944,0.09826503373755663
3,-0.41247345700775834,0.6114505480738514,0.5465452880824893,0.16462058813895208,0.07648974972761284,0.20941952259644217,0.5953717670378367,0.5437534451872511,-0.04265808962498361,0.11366984869208357
4,-0.4556618337914095,0.6488361143103947,0.583652863772652,0.1526871000306081,0.07647380599025953,0.16630622614984927,0.6574260337915454,0.6043257383002785,-0.011093280811892123,0.1413917182305282
5,-0.4944037561025997,0.68023021184132,0.6163614060419517,0.14357761339952715,0.07652791951504131,0.1636988650197568,0.6790404856477484,0.6277436554377782,-0.024544247361270952,0.1434584778265794
6,-0.5261922608324363,0.7021556932946054,0.6371549014610391,0.13651999132444628,0.07647967216490352,0.17918236488881317,0.6867484820269717,0.6443318519828817,-0.00348553326395579,0.1561046870725945
7,-0.5577467988103123,0.7235972987537117,0.662465654686919,0.12903490035379,0.07650386971437324,0.20978056736614392,0.6757332819655851,0.5942193457088004,-0.054703163052481504,0.09360010493105553
8,-0.5942632433048076,0.7437789452305478,0.6832325389341513,0.12119746494427913,0.0764742073955509,0.15898232550724692,0.7288860897260583,0.679242721459005,0.027984752407135077,0.15416923099222035
9,-0.6066208629958374,0.7511725990930723,0.6915008647215238,0.11875380158929502,0.07645297980746307,0.12954124290010202,0.7436729611658539,0.6841576759089093,0.020031763891008778,0.15634139428365967
10,-0.6319978328074439,0.76451891087165,0.7073558739876838,0.11356721780562805,0.0765051472574304,0.13080850535112878,0.7384330277949245,0.6900709383213871,0.00230993346288872,0.14701178834671946
