epoch,train_loss,train_pearson,train_spearman,train_alpha,train_mean_pred_var,val_loss,val_pearson,val_spearman,residual_noise_corr,noise_performance_gap
35,-1.0321670757175165,0.9138995484272712,0.8845014233621866,0.17857142857142788,0.046197206581716485,0.1271922552715177,0.7718870167563698,0.7177333419660775,0.03909157351025068,0.16889979778607922
36,-1.0531192243435963,0.9182641568921959,0.8898833656864085,0.18571428571428608,0.0440635901512736,0.1240122499673263,0.76370103199385,0.7140360678041752,0.03703987733083976,0.16584499626947935
37,-1.0660652541844857,0.9207636655100503,0.8933623923998862,0.19285714285714303,0.043018516237284504,0.14363864712093188,0.7626121903350443,0.7088847080529209,0.02934625896027221,0.16923356736034922
38,-1.090204264147807,0.9246505404098442,0.8987719086827587,0.1999999999999998,0.04074549496089671,0.11885944397553154,0.7632370441396806,0.7057361332058115,0.03290833895304048,0.1731891224295128
39,-1.1115519118174322,0.9280416199811429,0.9041114663381024,0.20714285714285627,0.039045172590909706,0.11975304069726364,0.7659996751820182,0.7136714879147454,0.03866164262056772,0.1646224081616653
40,-1.129366098824194,0.9311350950434046,0.908254535812975,0.21428571428571475,0.037252172596205425,0.1269788563899372,0.7616660777257757,0.7064642460576693,0.043608433795153154,0.16273213986337753
41,-1.1530662445025255,0.934672868902741,0.9129456658982967,0.22142857142857086,0.03556459835904129,0.11989032671503398,0.765400236196098,0.70912016444856,0.04660753192180767,0.17267287913042229
42,-1.1765519831813662,0.9380029682765357,0.9177164985062101,0.22857142857142795,0.033781355415276215,0.1183595725375673,0.7597236556762612,0.7067684713739093,0.025727862402907,0.16738063781078616
43,-1.1979111439764163,0.9410720203729641,0.9216664745252273,0.2357142857142855,0.03203425119699395,0.12049008063648058,0.7622684736519978,0.7053636978585593,0.034368151075987556,0.17022621456825926
44,-1.2144629174033128,0.9433269570676925,0.9253245458797749,0.24285714285714236,0.030844029460081274,0.12061031130344971,0.7602108925159355,0.7072408734534408,0.033926398150474664,0.17113247908517704
45,-1.24296205461362,0.9463252978170398,0.9293329457465929,0.25,0.02928426331382687,0.1196190899480944,0.767917072791925,0.7152404205828156,0.03627856627856963,0.16167064405608667
46,-1.2641140862373308,0.9486898212055248,0.9328951387580837,0.25714285714285745,0.027989916861225657,0.11906452315009158,0.7708492509142391,0.712996508439155,0.04196228735130686,0.17203772268136686
47,-1.287303418089441,0.9515342250409163,0.9366563739419614,0.2642857142857143,0.026497328475033496,0.11831126588842143,0.7718322450343355,0.7164491011420335,0.02464434656284672,0.16551577021702601
48,-1.3072936999595772,0.9539955873625166,0.9400571377989771,0.2714285714285721,0.0252484967879488,0.12021474248689154,0.7688759401969805,0.715241317060528,0.03360553561762546,0.1677879729024926
49,-1.3247675895690918,0.9557677727127125,0.9425140520948039,0.27857142857142975,0.02422051104364422,0.11463837779086569,0.7716539457570681,0.7134091336837237,0.029775112792941018,0.17099729691697418
50,-1.3579841865658087,0.9586189652416217,0.9466146162341947,0.28571428571428514,0.022844535472281907,0.11875281677297923,0.7692240871371812,0.7141761925066902,0.03491822694074939,0.17034319572006473
51,-1.3824744049438649,0.9607857950092182,0.9488966996140168,0.2928571428571439,0.021488937501937658,0.11772572022417317,0.772670469911457,0.7151078635641441,0.028146416838930065,0.17162121607520398
52,-1.3934890920833005,0.9622008204408379,0.9510485222077314,0.29999999999999916,0.020688351380538806,0.12721413017615027,0.771549291364384,0.7138872934964909,0.02067320446269193,0.1747197981403409
53,-1.3673402417851033,0.9608090270675906,0.9497688620456001,0.307142857142857,0.02177258009501433,0.12173094762408215,0.766342669495764,0.7122933815437243,0.02353443179170578,0.16891570339667483
54,-1.4244869644359006,0.9649537091096526,0.9549880330442797,0.31428571428571506,0.019289699572501547,0.11501622070436893,0.7688758196704232,0.7110867018165763,0.030320663144544065,0.1691307999734697
55,-1.4614415923080875,0.9676321733119349,0.9583470731317159,0.3214285714285709,0.017847835323062992,0.1157507475303567,0.7711182892069316,0.7142695450458686,0.03605294823105015,0.16611602556233518
56,-1.4866742488354614,0.9691462800758561,0.9610189816218295,0.32857142857142907,0.01694244435741066,0.11519581694965778,0.7729459834153364,0.7164042129076682,0.02499723238283818,0.15890189212263162
57,-1.5067980296194217,0.970762977573337,0.9627461509096165,0.3357142857142871,0.016064034927489056,0.11678289038979489,0.7698594451216302,0.7144882592969448,0.02653502463319987,0.16478240826576307
58,-1.5387467906973455,0.9725297368821053,0.9652104276984885,0.342857142857142,0.015054169163570903,0.11781045600124028,0.7709659343676706,0.7147636578301503,0.029263993820733435,0.16859999140750748
59,-1.5514751046390858,0.9734237567164444,0.9664543664620402,0.350000000000001,0.0146163081129392,0.11742387485245,0.7698255511501754,0.7146267486544461,0.028654465363557466,0.1659825682775975
60,-1.5720764007945518,0.9747320418744414,0.9679722884986725,0.35714285714285576,0.013870600384717944,0.12033031200585158,0.7718486292878363,0.717180480659452,0.03184896276633298,0.1683438192065475
61,-1.5872932659030634,0.9756081740183387,0.9693111372576787,0.36428571428571394,0.01334186940122459,0.11548934779737306,0.7734348833635994,0.7168838271778891,0.0380843164193543,0.16971231147949706
62,-1.6115458840030734,0.976958554172184,0.9708277050589322,0.37142857142857216,0.012666329557318135,0.11556475933479227,0.7737465613527978,0.7183142501769048,0.03019189367770174,0.16914346986685014
63,-1.6297715154744812,0.9779250692771235,0.9720964231708062,0.3785714285714279,0.012111930460748026,0.11553407201300496,0.7736337258871996,0.7160518164086206,0.03677415831273633,0.17171482111703917
64,-1.6417617946021301,0.9784333756792059,0.9727706571468816,0.38571428571428606,0.011845539071423522,0.1158839616438617,0.7728561507385554,0.7166477962844136,0.030770658093275772,0.16676613108669625
65,-1.6598489116140678,0.979442921979127,0.9741062268571136,0.3928571428571438,0.011255141442357484,0.11629635743472887,0.7742274148823812,0.7195906985212415,0.03152510531612098,0.16477575336924388
