epoch,train_loss,train_pearson,train_spearman,train_mean_pred_var,train_mean_true_var,val_loss,val_pearson,val_spearman,residual_noise_corr,noise_performance_gap
1,-0.049896504953608846,0.4226481210667814,0.38751040041920093,0.2519264027560498,0.07650780774610864,0.23790134230385657,0.5065913952672135,0.46726629207026193,-0.04511643365923829,0.1191511178591022
2,-0.17339243908218072,0.5515992263116206,0.496141993013378,0.1880227217903245,0.07650138454585426,0.17406687010889468,0.6043293030130304,0.5453450010551869,-0.03496681945168665,0.14112086434908416
3,-0.23744652820172282,0.6129040993525905,0.5517832021959037,0.16855852087002016,0.07649735879089872,0.17218698107677957,0.6159326330091408,0.5529853564750206,-0.03298804904512292,0.12498763464520579
4,-0.27739636524248934,0.6439262405428069,0.5791363123211511,0.15924380391331042,0.07650331134176523,0.18921360243921695,0.6486727485530827,0.5803022423265172,-0.0382223340368439,0.11709536568621448
5,-0.3145636183730626,0.672932701408163,0.6085739399845649,0.14964686094199198,0.07644768475981081,0.1642703679592713,0.6872104725529494,0.6306688864705218,0.008452135993628136,0.15594555518294018
6,-0.18219582992211236,0.5618114296069958,0.5040138014229051,0.1889244076811661,0.07649276763369135,0.2864205545705298,0.5689254661178998,0.5233046785359209,-0.02522400194469644,0.14477719472137351
7,-0.24561487563417456,0.6222350159813036,0.5614050883665578,0.1676059696128813,0.07649636672715009,0.3277835768202077,0.6381587847061553,0.590311629545819,-0.024073739812072836,0.17516368963992696
8,-0.3229180666181327,0.6809980205914763,0.61726412791769,0.14597134494175346,0.07646879183370514,0.5523133070572562,0.6570978291988891,0.6175451139674462,-0.031069326697979988,0.16482538762967347
9,-0.3613087536588227,0.7062680701124674,0.6414554609646288,0.13792253428764936,0.07648195966152148,1.1100082552951316,0.5808762524392778,0.5616615600278078,-0.005182546733159125,0.17725460995308429
10,-0.3876738310870478,0.7221573666062107,0.6610456500177457,0.13208756191750703,0.07650128078494368,0.1541423525499261,0.7209503796467599,0.6611068206490656,-0.03092628951942636,0.16437641852570106
11,-0.40815951544686224,0.7334556956942045,0.6729198480168493,0.12770734053883848,0.07650558869380736,0.2689582938733308,0.6888177699779859,0.643202346481475,-0.007174876642073761,0.15896334458839345
12,-0.41999168971837575,0.7403162795236566,0.6811219606207368,0.12533238967933225,0.07646381088906089,0.26918924826642743,0.6910556443190066,0.635309222551464,-0.01422425223270994,0.16499806693651797
13,-0.4365144851854292,0.749180949014853,0.6922189886229853,0.12180468440055847,0.0764882687037274,0.16300611197948456,0.7090353372926582,0.6603525561412992,-0.027166769816831804,0.16829445993792957
14,-0.4451902567666803,0.7524985758924432,0.6957728733044238,0.12001750601381905,0.07648999883798556,0.18632779626742654,0.7077193793281005,0.6619286789654208,-0.028223745264653145,0.1774002543720693
15,-0.4536881798741508,0.7584897623997497,0.7012610556950759,0.11841317876584112,0.07650203455639425,0.14072259807068369,0.7295767676795842,0.6762303481820253,-0.010588513068651304,0.1564893673585389
