epoch,train_loss,train_pearson,train_spearman,val_loss,val_pearson,val_spearman,residual_noise_corr,noise_performance_gap
1,0.436164680510591,0.3829600935793823,0.3508271855844639,0.20996764950130298,0.5061559918707079,0.4630009211744819,-0.04214087440513682,0.13020782796045416
2,0.3859203547070929,0.5383889747040012,0.4870244772583924,0.19484924492628677,0.5867505020407284,0.5298741082600158,-0.02773645861947984,0.1609011026814141
3,0.36385290551993804,0.5947012389775068,0.5374110079918183,0.1742070453322452,0.6165752980399233,0.5569668480908795,-0.008732746512755095,0.1781594037482659
4,0.35031121548286265,0.6265978518650837,0.5685905865681283,0.16457553467024927,0.6373168557949597,0.5805637973661351,-0.03269947188396587,0.15234815835812782
5,0.33634859778113285,0.6579832895997977,0.6000579154128263,0.20326374859913535,0.6731901557719956,0.6173338308628494,-0.006345124465423209,0.17286898573435394
6,0.32377084129947725,0.6851236055861081,0.6289703848042385,0.1511205907749093,0.6874397868584033,0.6260234599600775,-0.005191103350867254,0.17335072855065992
7,0.3137824112749369,0.7057618982543025,0.6494807177605826,0.21436534757199494,0.6679640989713189,0.6078590775672296,0.05695359251934703,0.16389084497228912
8,0.3045342123441103,0.7245910664345284,0.6681388192337375,0.15601907346559607,0.6767621667820628,0.6115945207318151,-0.021407032347276797,0.13423306049937844
9,0.2971792840688242,0.7388988117082976,0.6833238782351553,0.13420015314350958,0.7396547218506704,0.6810341290130292,0.0009101154645618531,0.17235783611581457
10,0.28920953640830044,0.7536655227879226,0.6989823734489841,0.15380783573440884,0.7331250261294081,0.670575475997988,0.03493462429937112,0.16913363780773094
11,0.28338323205204335,0.7650309335563283,0.7091622422131045,0.12761827396309894,0.7361731602166272,0.674835723496016,-0.0022754126535647836,0.1533431393830308
12,0.2770179074026097,0.7768957137908231,0.7222181071666405,0.19670826067095218,0.7386362247083491,0.6862837996164529,-0.026880077953774277,0.15460599134499486
13,0.2707598081416329,0.7882478992784648,0.7324150446244404,0.12119007240171017,0.753607610352471,0.6990130063323291,0.007924316168901789,0.16182332912244424
14,0.2670972379250715,0.7950058015643496,0.7381037368169693,0.14767939791731213,0.7505284695771911,0.6911527297943524,0.006812314585486155,0.15382996845585806
15,0.2583865130183387,0.8105155030837731,0.7549911266430052,0.12252596474212149,0.7596778311214494,0.7003804523070538,0.014026086873862335,0.15985844355514456
16,0.25451339065691847,0.817320455495896,0.7623484906138875,0.1298295460317446,0.7616775617821298,0.7029035958830542,0.03310804815113984,0.16024931172671342
17,0.24798078321467684,0.8287604624846034,0.7725901374531833,0.14199237460675446,0.7610593923507869,0.6986573238086181,0.017478007769759434,0.16527530938046353
18,0.24367536057186664,0.8362951687634103,0.7813652678589754,0.1570793999278027,0.7292031716349564,0.6603133796330711,-0.03200879984362999,0.15183725257372538
19,0.2380381764496787,0.8461810088787329,0.7917410956824619,0.11869939967342046,0.7662088898482464,0.7066248907948068,0.023166385257704897,0.165339580491892
20,0.23319100525419592,0.8542577975703269,0.8007624110895594,0.1374096410429996,0.7592815798682301,0.7048971565662397,0.041761331186994745,0.1638632567068995
21,0.2284105457996918,0.8621514723202548,0.8097678361416986,0.13868728442036588,0.7482629545721251,0.6936864925946693,0.01049368184843664,0.1611325530870391
22,0.2238575003746539,0.8699153042159355,0.8180403061490094,0.1251966315119163,0.7625911752236756,0.7029328639216931,0.01799178074016546,0.16327243674263658
23,0.22135902528708937,0.8739253364249033,0.8237974425143277,0.13382175467584445,0.7598885542473658,0.7080662703170821,0.006796415417071745,0.1578144425051229
24,0.9620916817316227,0.3051393682765996,0.5614183664830084,0.29530824785647186,0.2857896911299453,0.2674667104614364,-0.09065591598056617,0.0038787788256976485
25,0.4223779722795648,0.4311463795815571,0.3847463341576862,32.5934713612432,0.48369611509686106,0.4561088172268399,-0.11985750902066639,0.12665518145048593
26,0.38349925410949576,0.5463791401700363,0.4835737121798331,0.26761949775011645,0.49167502034024646,0.4109844635765694,-0.007829175028852166,0.11914206986333792
27,0.36244030136846556,0.599893977158319,0.5350842824537858,1.6876136841981306,0.6155685759610534,0.5526753846824654,-0.08334864008382026,0.151846416923217
28,0.34944427922620613,0.6300361838323867,0.5668552574959901,0.6020632062269293,0.6328188537740204,0.5593279158150963,-0.09955495840083334,0.1620199439839139
29,0.3381088684170933,0.6551098439269282,0.5940149842117357,8.248086265895678,0.6344076441583217,0.5885553066546407,-0.11579202470245645,0.15696487836470452
30,0.3315948507206588,0.6693078427123289,0.6099509352066995,3.940511143725851,0.6261776027836834,0.5699079930138844,-0.004562824370346826,0.1394655328850059
31,0.32725264443516056,0.6784287118633796,0.6202274053967607,0.6750240973804308,0.6416240978272627,0.5893996768983649,-0.03179188571575212,0.1461960537791469
32,0.3231181850877859,0.6874562657467951,0.6300259053794465,0.3924815875032674,0.6129563287730427,0.5509743645627961,0.003411867410423255,0.15905412962783166
33,0.318788821751115,0.6962796028609346,0.6390059303068644,1.581504277561022,0.67978576669999,0.6252071247643649,-0.06971769705439894,0.15029279617384228
34,0.31638899125621817,0.7011748156424559,0.644028188534155,0.23411133431870004,0.657186136306383,0.5989816720553195,-0.05178133954985329,0.1385732530998004
