epoch,train_loss,train_pearson,train_spearman,val_pearson,val_spearman,val_kendall,val_pairwise_accuracy,val_mse,val_mae,val_ndcg@10,val_precision@10,val_recall@10,val_ndcg@50,val_precision@50,val_recall@50,val_ndcg@100,val_precision@100,val_recall@100,val_loss
1,11684.57729464601,0.37242594,0.34363439569959014,0.49023735523223877,0.4454543619770237,0.3097911256399969,0.6549437553086738,0.21165253221988678,0.36242589354515076,0.4462837636367597,1.0,0.0017692852087756545,0.4769888884616964,0.94,0.008315640481245577,0.5162122727785531,0.94,0.016631280962491155,10052.003492645596
2,9950.120204774674,0.50628924,0.454759983169336,0.5904255509376526,0.5317509082274512,0.37500318055790277,0.6875599100254033,0.33993130922317505,0.4950149953365326,0.4566236927663048,1.0,0.0017692852087756545,0.5275665226462621,0.98,0.008669497523000707,0.5684558328179398,0.97,0.01716206652512385,8670.313000471695
3,8905.920347052106,0.5819406,0.5221824517103535,0.6368429660797119,0.5764591835254793,0.40926840432428807,0.7046978551084823,0.8606677055358887,0.8525223731994629,0.5497097038051181,1.0,0.0017692852087756545,0.5723338555386093,1.0,0.008846426043878274,0.5866682812162844,0.97,0.01716206652512385,7904.824854436128
4,8261.150624420683,0.62270343,0.5622040539554544,0.6430325508117676,0.5867907599990722,0.41887769987843276,0.7095039717347473,1.4409055709838867,1.137338399887085,0.5406603976274926,1.0,0.0017692852087756545,0.5783097765231509,1.0,0.008846426043878274,0.5845745121597884,0.97,0.01716206652512385,7756.4469206436825
5,7734.3995916506665,0.65917933,0.601646879091418,0.6758582592010498,0.6226920291275282,0.4474034810613621,0.723771331210277,1.2902320623397827,1.0739350318908691,0.5221665971503483,1.0,0.0017692852087756545,0.5608959808825996,1.0,0.008846426043878274,0.584045600180354,0.99,0.01751592356687898,7204.7449948684025
6,7256.132618359927,0.6812374,0.6248078014311437,0.6890403628349304,0.6292023784580735,0.4523962785145309,0.7262684874404739,1.5356614589691162,1.1780990362167358,0.5766388099080118,1.0,0.0017692852087756545,0.5909693669201062,1.0,0.008846426043878274,0.6275183368380343,0.99,0.01751592356687898,7376.080735994422
7,6831.097895562985,0.6977749,0.6398766171607775,0.6743959784507751,0.6133468752561383,0.44163654523845186,0.7208869516990571,0.9965896010398865,0.91538405418396,0.5115830390090287,1.0,0.0017692852087756545,0.5653431939562779,1.0,0.008846426043878274,0.5816227940114139,0.97,0.01716206652512385,8164.813123993252
8,6546.144478145966,0.712505,0.6538054455506573,0.7166643738746643,0.6591503404859956,0.4775119038497517,0.7388302195301537,1.428174614906311,1.1400785446166992,0.5234894644655222,1.0,0.0017692852087756545,0.5876008120026467,1.0,0.008846426043878274,0.597841839904355,0.99,0.01751592356687898,6506.362797281016
9,6261.576072563559,0.72761536,0.6717859286264551,0.7325117588043213,0.672598820277969,0.4904699866663888,0.7453112720083825,0.9549722671508789,0.9139582514762878,0.5537524468368679,1.0,0.0017692852087756545,0.5848532235703456,1.0,0.008846426043878274,0.6192447389187745,1.0,0.017692852087756547,6308.267599935117
10,6032.773672330178,0.7375427,0.6807050733602498,0.7332733869552612,0.6739882540313511,0.49100444619770395,0.7455785971543393,0.8107600212097168,0.8290239572525024,0.540825551850363,1.0,0.0017692852087756545,0.5984525435669907,1.0,0.008846426043878274,0.6267130738226881,1.0,0.017692852087756547,6700.36259377521
11,5771.493183373058,0.7593853,0.7063027406333231,0.7163985967636108,0.6695149968882372,0.4899157835932152,0.7450341013703726,0.35957014560699463,0.5258716940879822,0.5275069164247683,1.0,0.0017692852087756545,0.5950521186980172,1.0,0.008846426043878274,0.6080198374959596,0.99,0.01751592356687898,6348.018539428711
12,5560.528474452132,0.77088356,0.7179457539920713,0.7333650588989258,0.6691901539934744,0.4889865224456677,0.7445693359997042,0.41236943006515503,0.5707268118858337,0.4685211412603261,1.0,0.0017692852087756545,0.5902964878475125,1.0,0.008846426043878274,0.634514224974445,1.0,0.017692852087756547,6210.407219098962
13,5320.971605893582,0.7815764,0.72685454639636,0.7156652212142944,0.6623800627951707,0.48276744812012196,0.7414588166151502,0.3275904357433319,0.4993797540664673,0.5172977175536083,1.0,0.0017692852087756545,0.5635605241908684,0.98,0.008669497523000707,0.6101559023290585,0.99,0.01751592356687898,6500.221921423207
14,5113.413703875353,0.78686893,0.7298382587572723,0.7362685203552246,0.6717895520783355,0.4912290803150822,0.745690963841574,0.2560107707977295,0.4256054162979126,0.49956904828873944,1.0,0.0017692852087756545,0.6057122558053274,1.0,0.008846426043878274,0.6503862376860814,0.99,0.01751592356687898,6365.361003461091
15,4860.16811254469,0.802548,0.7484557479776865,0.7338984608650208,0.6735574168331342,0.4942133826263547,0.7471835695097023,0.1762968748807907,0.34533998370170593,0.5293309892766106,1.0,0.0017692852087756545,0.6451858412476492,1.0,0.008846426043878274,0.6731963393764886,1.0,0.017692852087756547,6157.160489787226
16,4634.431245965473,0.81047726,0.7552788354402189,0.7544679045677185,0.6953820488634497,0.5126720725858321,0.7564157887700833,0.1535467505455017,0.3163849711418152,0.5703657981238014,1.0,0.0017692852087756545,0.617696917444019,1.0,0.008846426043878274,0.6394700866202309,1.0,0.017692852087756547,5752.195484741875
17,4427.177281094137,0.8206429,0.7656539688841543,0.760453999042511,0.702221562633042,0.5176179560894976,0.7588895099004811,0.503330409526825,0.6363207697868347,0.4852934540823071,1.0,0.0017692852087756545,0.6024792735739161,1.0,0.008846426043878274,0.6393659852093264,1.0,0.017692852087756547,5871.441821969073
18,4141.131086446471,0.83582413,0.7819147226871819,0.7640899419784546,0.7071046423721213,0.5223293281662018,0.7612459140962432,0.36515578627586365,0.534278154373169,0.5878866611633955,1.0,0.0017692852087756545,0.6429460499900809,1.0,0.008846426043878274,0.6748224155720545,1.0,0.017692852087756547,5629.631645119708
19,3889.83788821118,0.8473502,0.7943821901967496,0.7666021585464478,0.7103800549756756,0.5251664437168374,0.7626649182288079,0.4270983338356018,0.580310583114624,0.6395911252600273,1.0,0.0017692852087756545,0.6483629302126466,1.0,0.008846426043878274,0.67883631435936,1.0,0.017692852087756547,5689.519149863202
20,3720.1942949025643,0.85188186,0.7985680321831062,0.7338162064552307,0.6691892667388413,0.49192102539155863,0.7460370293513487,0.3605060279369354,0.5298439264297485,0.6566501715127314,1.0,0.0017692852087756545,0.6523489365663785,0.98,0.008669497523000707,0.6777159557023548,0.98,0.017338995046001414,6211.965884830641
21,3511.8918958760923,0.8600869,0.8070866392942455,0.7538843750953674,0.693811093569916,0.5100739088657338,0.7551162977533424,0.5930465459823608,0.68657386302948,0.6164904723285263,1.0,0.0017692852087756545,0.6190166348112232,1.0,0.008846426043878274,0.6514257352929903,0.99,0.01751592356687898,6731.59783056508
22,3314.169522043002,0.87111574,0.8200276984854578,0.7391861081123352,0.6798576954056059,0.4989179087711425,0.7495365596062649,0.5356212854385376,0.6595409512519836,0.5453314202887272,1.0,0.0017692852087756545,0.6313042971735237,1.0,0.008846426043878274,0.6637659196294597,1.0,0.017692852087756547,6198.047428545745
23,3179.501304669569,0.8778529,0.8302671945205988,0.762509822845459,0.7052625074342179,0.520396093874744,0.7602790011294932,0.6508290767669678,0.7324007749557495,0.5317587337964098,1.0,0.0017692852087756545,0.6282710238255979,1.0,0.008846426043878274,0.6465040724619026,0.99,0.01751592356687898,6300.621062071427
24,2986.3102825617384,0.88533443,0.8389642559428897,0.7522871494293213,0.6883398306914358,0.5055625629477796,0.752859927842758,0.5036481022834778,0.6360912919044495,0.7035292810761553,1.0,0.0017692852087756545,0.6734531264955549,1.0,0.008846426043878274,0.6923516790677289,1.0,0.017692852087756547,5906.57156500609
25,2852.3701373601366,0.8902906,0.8455208698797974,0.7612063884735107,0.7014567650238218,0.5168459254144097,0.7585033670305972,0.7178792953491211,0.765824556350708,0.503431533580757,1.0,0.0017692852087756545,0.5974608214908008,1.0,0.008846426043878274,0.6260632746388789,1.0,0.017692852087756547,6856.127995698348
26,2696.0191741770946,0.8890982,0.8416909939022923,0.762042760848999,0.6989311480715021,0.5156316746266144,0.7578960502498514,0.28986525535583496,0.46139752864837646,0.64988122680625,1.0,0.0017692852087756545,0.6754467419181089,1.0,0.008846426043878274,0.6697820584701909,1.0,0.017692852087756547,5740.721501391867
27,2573.551700742905,0.9000268,0.8576141935008487,0.7601447701454163,0.7031777409274269,0.5191746309490936,0.75966808952623,0.24868209660053253,0.4168289303779602,0.553068915573274,0.9,0.0015923566878980893,0.606442775466012,0.96,0.008492569002123142,0.6510035369789744,0.98,0.017338995046001414,5934.602932225103
28,2444.7141563286214,0.906933,0.8675241392419517,0.7628246545791626,0.7025191796154662,0.5183633169714441,0.7592622988886856,0.3128679096698761,0.4781711995601654,0.6108524210604037,1.0,0.0017692852087756545,0.6484854769615329,1.0,0.008846426043878274,0.668045089131795,1.0,0.017692852087756547,5932.046551911727
