epoch,train_loss,train_pearson,train_spearman,train_alpha,train_mean_pred_var,val_loss,val_pearson,val_spearman,residual_noise_corr,noise_performance_gap
13,-0.6848936296452237,0.7914888847742061,0.736914432786401,0.021428571428571377,0.10506562556082245,0.11594676615103432,0.7633801178139847,0.7082573074972642,0.020067580514406564,0.15927147757577942
14,-0.6949970904043166,0.7973925450115686,0.7435405342156703,0.028571428571428494,0.10236508150895436,0.1493846735228663,0.7167739898502954,0.6801991925344016,0.017137475710821665,0.1712124802454249
15,-0.7122879385274682,0.8064900224583734,0.7539773152848551,0.03571428571428564,0.0985617738659099,0.21449793032977893,0.7294060156066297,0.6782858039697826,-0.026313630435166033,0.15858481068631503
16,-0.7331617767527953,0.8167212176966687,0.7647693299172086,0.04285714285714275,0.09412546144366937,0.13923094907532568,0.7616903550628632,0.7064333456673586,0.0034666328478812547,0.16334443167229384
17,-0.7519325600505549,0.8248813752655375,0.7748663531780494,0.04999999999999995,0.08972915670292525,0.1227958633199982,0.7662445266196118,0.7096228487163203,0.028216481345573887,0.15642009098512422
18,-0.7705550752790634,0.8335405496237892,0.7838085565666543,0.05714285714285699,0.08591335014266482,0.13127359747886658,0.7707143436777923,0.7140689015034223,0.03400183740759832,0.1606136747208201
19,-0.7853879305602467,0.8402924898987134,0.7907562430831097,0.06428571428571436,0.08255906512508285,0.13106004472659982,0.7528890105550748,0.6868004099030908,-0.021782798180436158,0.15827787451597986
20,-0.79566781803713,0.8446911420741947,0.7965998627608749,0.07142857142857129,0.08113467962728382,0.11970853837935821,0.7677392490328658,0.7186800490357318,0.005847347139154078,0.161151998287406
21,-0.8180287641994024,0.8530279499973688,0.8070280842520973,0.07857142857142876,0.07677510134496932,0.15093810338041055,0.7575485900756703,0.7078737148634706,0.0044223312449081075,0.16013817497307004
22,-0.8301483490372782,0.8590822269579382,0.8130993249733841,0.0857142857142855,0.07436068036125204,0.130856082815191,0.7557546381688004,0.7062175308431805,0.011298250467089453,0.161715259575693
23,-0.8455780953337244,0.8636510315282515,0.8195605676655447,0.09285714285714304,0.07155433633906694,0.11389745707097261,0.7727161863811837,0.7160877145643322,0.019277733096770253,0.16006901643992377
24,-0.860264208357213,0.8684596512550976,0.8260271987350509,0.0999999999999999,0.06959081007599158,0.11974526779807132,0.7598754299076635,0.7025879255701848,0.012797799268805784,0.15596628522045686
25,-0.8771852352524881,0.8740560169802517,0.8322743981895733,0.10714285714285737,0.0663015869588165,0.11829669935547787,0.76785989942263,0.7104890720585966,0.01501773907849256,0.15258103978834758
26,-0.8890931996922035,0.8784991191052888,0.8374310629532792,0.11428571428571398,0.06427134908104347,0.11473903740229814,0.7724643802423816,0.7140118727409426,0.017624417555939347,0.15679407649454702
27,-0.9083113781476425,0.8837849130559841,0.844310377041745,0.12142857142857118,0.061788015235952065,0.11553843610960504,0.7657934902614846,0.7152849547407715,0.029639476560211965,0.16199730087318975
28,-0.9180390750620998,0.8874002458388033,0.8486272972663051,0.12857142857142873,0.05980612143958356,0.11505139295173727,0.7735102625173437,0.7140019367412782,0.030029037577238175,0.16952213797482507
29,-0.9331613890195297,0.8909027581377943,0.8547631164144225,0.13571428571428604,0.05804377773218909,0.1192379324980404,0.7673043913685338,0.712626889872336,0.02842264298851619,0.15915196594780467
30,-0.9576829186940597,0.8967394253182811,0.8610360067994849,0.14285714285714257,0.05493341150593623,0.12143673423839652,0.7666109628423623,0.7092840333231842,0.016305132758855635,0.16513783106189095
31,-0.9707756460049731,0.9002091299955306,0.8657867275181166,0.14999999999999958,0.05331618191495453,0.11966318183619043,0.7683185760074127,0.7070054398932832,0.023092364061744548,0.1548647060480537
32,-0.9826085907591264,0.9033310780864013,0.8702239483343555,0.15714285714285753,0.05170560245123287,0.13058566010516623,0.7632604851711862,0.7103750040089621,0.021581735466093356,0.16878459097724896
33,-1.0033547046494349,0.9079472993511465,0.8758994059251393,0.16428571428571453,0.04924551014509578,0.12155673328949057,0.7680062132613221,0.7153720160834006,0.028847786202437203,0.1668483968616975
34,-1.0204022109171764,0.911251269317541,0.8807210019618479,0.171428571428571,0.04726755970531264,0.120299334111421,0.7657097251634218,0.7137463036529197,0.02551802209697405,0.17304851930144427
35,-1.0333115650435625,0.9144358883736371,0.884889675429465,0.17857142857142788,0.046051902791201055,0.1190257943842722,0.7696350938155313,0.7154384136843284,0.0289085081155189,0.1677699882631113
36,-1.0526518744263946,0.917604551832152,0.8896192297671034,0.18571428571428608,0.04429710921594652,0.1414641132173331,0.7655949704494662,0.7104675666058987,0.017109757973853064,0.17147349799456435
37,-1.0717968486123166,0.9214179561502783,0.8950955583774137,0.19285714285714303,0.0424222201950806,0.1379672839589741,0.7662645353593477,0.7092566888324733,0.0021813169756447924,0.17142964337133992
38,-1.0862185830450328,0.9241308577028777,0.8986451705547613,0.1999999999999998,0.04104049082866496,0.12116020691135655,0.7643587674705384,0.7083446851511487,0.02092890608075858,0.1614563570452886
39,-1.1083094164476557,0.9275421701056752,0.9032111951822029,0.20714285714285627,0.03915086868455855,0.11863131173278975,0.7701960775206339,0.7100097296947403,0.01726071748000526,0.16638221240920414
40,-1.133514739025784,0.9318755555711135,0.908551195964794,0.21428571428571475,0.037031665254952544,0.12159434705972672,0.7682743215879405,0.7065819164601496,0.030625395966185284,0.1591394590780335
41,-1.1477660499723619,0.9338069119739605,0.9120964633324057,0.22142857142857086,0.03586289889605369,0.1307039843953174,0.765560932750386,0.7140132831308483,0.030126354864691382,0.16639675568408419
42,-1.1774531899198974,0.9380008066546555,0.9170289488346498,0.22857142857142795,0.03355931451723064,0.11743566167095433,0.7675723275684629,0.7088315886650183,0.02663751122584201,0.16210477640481613
43,-1.1956242639466195,0.9406725555441751,0.9214885009803745,0.2357142857142855,0.03234458646321364,0.12278767642767532,0.7677605957095405,0.7128774710398708,0.02769535744477113,0.16678929746404092
44,-1.2183837156511297,0.9435881577798977,0.92585944339839,0.24285714285714236,0.03081440776165596,0.12087702168070752,0.7657107394806111,0.703314134201423,0.03020966502498032,0.17099544199929517
45,-1.2421856135298304,0.9465645792414581,0.9297737543129353,0.25,0.029286756006590392,0.1184662512463072,0.7618434731028806,0.703203092295347,0.02708417310202585,0.16499495208656434
46,-1.2701515706919007,0.9496524161020495,0.9342315698006762,0.25714285714285745,0.027448348101165334,0.11991635612819505,0.761621699849096,0.7029881515618295,0.0286919344309106,0.17361899037852624
47,-1.2904150485992432,0.9517928681374335,0.9371017806225552,0.2642857142857143,0.026407023281448304,0.1189633947999581,0.770642717739231,0.7089943490834938,0.029032603463763705,0.1664677888675632
48,-1.3095214979796759,0.9539189638490784,0.9400804591794879,0.2714285714285721,0.02519125612400009,0.12948446947595346,0.7705672955819305,0.710798046829026,0.027058736375402306,0.1704914191558049
49,-1.3361407767581401,0.9566512949506012,0.9436384693299147,0.27857142857142975,0.023829013677471776,0.12005784459736037,0.7654848750424526,0.7077513168725499,0.03317014250729182,0.16293237401737837
50,-1.3613484740930761,0.9590715113444054,0.9470272862347154,0.28571428571428514,0.022391150437169157,0.12319066861401433,0.7681011077795733,0.713830961279323,0.04273131767088481,0.16403193882325418
51,-1.3843672773932334,0.9610847332235823,0.9493678411572466,0.2928571428571439,0.02134089103484221,0.1228057631979818,0.7711576119703312,0.7150300438515902,0.028661845249890194,0.16231951818448653
52,-1.4068762407464497,0.962991733867414,0.9522989167373366,0.29999999999999916,0.02027621600082365,0.12223293956207193,0.7672276198475309,0.7090468998188473,0.034972565177968026,0.17055969514074798
53,-1.4349736399569755,0.965357169586561,0.9551489502090221,0.307142857142857,0.01908244104203531,0.11890714000100674,0.7696198024322172,0.7118560647428552,0.022221075370035027,0.16478303704248376
54,-1.447410532310184,0.9664214179431433,0.9571804672590701,0.31428571428571506,0.01852005972700604,0.12254924553891887,0.7687004887423082,0.7134671346703487,0.024941783212783456,0.1660669191080758
55,-1.4733701048597778,0.9680402888215858,0.9593416234278637,0.3214285714285709,0.017524134704453798,0.1293931347520455,0.762779252918509,0.7104094632592347,0.03483010213413972,0.16605770001671116
56,-1.5030262281665694,0.9700702408051117,0.9621623415788079,0.32857142857142907,0.016475265077446812,0.11612658688555592,0.7716856374354597,0.7130355261116315,0.03008704665924656,0.16951613546397437
57,-1.5243252104958571,0.9715887675289833,0.9637903789607677,0.3357142857142871,0.01558751012540638,0.11850634249656097,0.7746722495791103,0.7155208483418721,0.0261045333021739,0.16733720689884457
58,-1.539076534368224,0.9725762208841717,0.9654388770455189,0.342857142857142,0.015070286326868049,0.11914886566607849,0.7714461625582921,0.7150400439753102,0.027443397044135398,0.1699122043450937
59,-1.5671089611484506,0.9740892419458567,0.9671789604893228,0.350000000000001,0.014228180108728719,0.11477200881294582,0.7747949062216959,0.713844316934612,0.03180095312609045,0.17327379666376164
60,-1.5788450005364283,0.9749514794511229,0.9684004123163236,0.35714285714285576,0.013808390825439644,0.12063268798848857,0.7734368735885812,0.7163718662926307,0.033051695255483744,0.17039428010622404
61,-1.5990756527852203,0.976157595921809,0.9699833662212846,0.36428571428571394,0.013100091267987496,0.11873024442921513,0.7736935188633643,0.7155260867161153,0.024123893188023104,0.16543581227256465
62,-1.6216999972607455,0.9773650158280209,0.9714187013679438,0.37142857142857216,0.012456605216162016,0.1165098910746367,0.7769327128928579,0.7202877662364908,0.031416364186012874,0.16673408387634825
63,-1.6380590173484242,0.9781531457406492,0.9724630149109426,0.3785714285714279,0.012060081486269242,0.11554975483728491,0.7748683702793205,0.7170310930116941,0.030602800321700326,0.16651261166481157
64,-1.6530513507498186,0.9789813008162545,0.9735161599471297,0.38571428571428606,0.01156119552393586,0.11908403071372406,0.7744141112504058,0.7163129860913082,0.026715035582235258,0.16624151479056848
65,-1.663627538303871,0.9795666449189443,0.9741891915870258,0.3928571428571438,0.011276904961862469,0.11600124058516129,0.7762372780780835,0.7200046401431222,0.028833439606256193,0.164160260827244
66,-1.6857806605807806,0.9804986080762431,0.9754038287434105,0.3999999999999996,0.010717012598521291,0.11499491884656575,0.7757990751694603,0.7203425182319328,0.028125609606441233,0.16570301362572815
67,-1.7011812245104947,0.9812282982593638,0.9765753749132745,0.40714285714285803,0.010321674226535916,0.11419906531986983,0.7766854297755876,0.7188125569659695,0.03096121948227333,0.16481652526540058
68,-1.7087338139108346,0.9816380859245926,0.9768774943717103,0.41428571428571254,0.010073087057151363,0.11664405205975407,0.7764308606004825,0.7197404174983146,0.028005597869103,0.16627184186893595
69,-1.721874265347497,0.9822343441240934,0.9775294666054389,0.42142857142857193,0.009802486095051308,0.11604458028855531,0.7761496149532292,0.7191620191322039,0.028856226003773994,0.1644844607196061
70,-1.7308922878092965,0.9826466747188539,0.9781261796653645,0.4285714285714295,0.009513120740483709,0.11435827548089235,0.7769340093871153,0.7199098481512601,0.03170667567239109,0.16368934653304157
71,-1.7434341510136921,0.983152874099968,0.9787477236572754,0.4357142857142845,0.009267128214745199,0.11533611332592757,0.7771488553528457,0.7198658301910323,0.028767866739364517,0.16631220297018368
72,-1.7497405709519898,0.9834347834828925,0.9791197688159567,0.44285714285714173,0.009089229660013975,0.11515296315369399,0.7772037597897694,0.7194595653581503,0.028390071485507474,0.16571828336768213
73,-1.7528393005920668,0.9836641691929541,0.9794198430752751,0.45000000000000145,0.008941043315634216,0.11482247256714365,0.7777782002257225,0.7197636357472407,0.028170403160565904,0.1654746630806183
74,-1.7550730011557456,0.9840010112363033,0.9797904194707735,0.4571428571428559,0.008852990901907958,0.11436134512009828,0.7782773547023328,0.7206508388650699,0.028506008128604647,0.16502047986178758
75,-1.7628592434576003,0.9842845796512338,0.9801813068797218,0.4642857142857134,0.00861748974075762,0.11481948294069456,0.7780079745351092,0.7205329883446867,0.029836602935134845,0.16505843636963513
76,-1.7587942437263533,0.9842209569523065,0.9801739771625977,0.471428571428571,0.008674436454045571,0.11495427463365637,0.7776560686399324,0.7205912042757883,0.029505066515322104,0.1646280452998904
77,-1.761835926670139,0.984460059375088,0.9802888448213569,0.4785714285714278,0.008536686668288235,0.1152131745348806,0.7778034884005816,0.7209634613079245,0.029586334900352167,0.16464744430625156
78,-1.761271998707184,0.9845053847393841,0.9804365332073853,0.4857142857142847,0.008511705181987609,0.11466425074183423,0.7778911505082975,0.7204847734906148,0.029262478708194657,0.16474024608418725
79,-1.7565665103621402,0.984449203930926,0.9805002451951246,0.4928571428571433,0.00850651186422608,0.11464915780917458,0.7780581249558995,0.7206552995547426,0.029280768046148164,0.16468566383944616
80,-1.756640365568258,0.9846071786503101,0.9805795925086892,0.5,0.008505543446599763,0.11437479244626086,0.7779346109841639,0.720396046414647,0.02942572735004319,0.16470280917824476
