epoch,batch,global_step,loss,lr
1,0,1,0.6181747913360596,0.00020000065662354165
1,50,2,0.043321866542100906,0.0002017076753620733
1,100,3,-0.05362401902675629,0.00020669510193741664
1,150,4,-0.09475778788328171,0.0002149561144984321
2,0,5,-0.11651336401700974,0.000220774421292343
2,50,6,-0.04775393754243851,0.0002340530850332258
2,100,7,-0.054027948528528214,0.0002505679142413451
2,150,8,-0.10126511752605438,0.0002702963197708354
3,0,9,-0.17687726020812988,0.000282276540925247
3,50,10,-0.21154804527759552,0.00030689954119671094
3,100,11,-0.20988620817661285,0.00033465906683598657
3,150,12,-0.17936311662197113,0.00036551714809079667
4,0,13,-0.2023497074842453,0.0003834542022951798
4,50,14,-0.22055505216121674,0.0004190000345941176
4,100,15,-0.22659629583358765,0.000457529060103116
4,150,16,-0.20851419866085052,0.0004989885784420249
5,0,17,-0.2152412086725235,0.0005225754133860892
5,50,18,-0.2632770240306854,0.0005684355926288149
5,100,19,-0.2954654097557068,0.0006170745656551273
5,150,20,-0.2744564116001129,0.0006684258035991953
6,0,21,-0.26761797070503235,0.0006972586521939005
6,50,22,-0.28987741470336914,0.000752648128961129
6,100,23,-0.26568323373794556,0.0008105644317924054
6,150,24,-0.2979840040206909,0.0008709283421989194
7,0,25,-0.3080573081970215,0.0009045136343924405
7,50,26,-0.36690667271614075,0.0009684842336598089
7,100,27,-0.3396095931529999,0.0010346864362437555
7,150,28,-0.3262263834476471,0.0011030296901202667
8,0,29,-0.34895408153533936,0.001140792501990181
8,50,30,-0.3810526132583618,0.001212249154295786
8,100,31,-0.35984623432159424,0.0012856039858612843
8,150,32,-0.3657950758934021,0.0013607566612263726
9,0,33,-0.381419837474823,0.001402050556713805
9,50,34,-0.38748276233673096,0.00147977004391234
9,100,35,-0.3580847978591919,0.0015590217926659939
9,150,36,-0.3584364652633667,0.0016396974016531186
10,0,37,-0.44606107473373413,0.0016838154984648076
10,50,38,-0.4491477608680725,0.0017664673931724315
10,100,39,-0.4523088335990906,0.001850259401980235
10,150,40,-0.4068509638309479,0.0019350769133541995
11,0,41,-0.39614054560661316,0.0019812639836028164
11,50,42,-0.42878949642181396,0.002067433423884521
11,100,43,-0.4281770884990692,0.0021543313139685974
11,150,44,-0.42846187949180603,0.0022418387940660606
12,0,45,-0.48290693759918213,0.002289304192506079
12,50,46,-0.4670286178588867,0.002377516101941093
12,100,47,-0.43925026059150696,0.0024660323270407395
12,150,48,-0.39559367299079895,0.0025547317944414768
13,0,49,-0.43803536891937256,0.0026026629929908696
13,50,50,-0.4613490700721741,0.002691407331509145
13,100,51,-0.5106649994850159,0.0027800266421800866
13,150,52,-0.4568138122558594,0.002868399710638695
14,0,53,-0.5204610228538513,0.002915976207498118
14,50,54,-0.5129862427711487,0.00300373382073591
14,100,55,-0.46859434247016907,0.003090939202881636
14,150,56,-0.5484693050384521,0.0031774730735556417
