epoch,batch,global_step,loss,lr
1,0,1,1.5459504127502441,0.00020000065662354165
1,50,2,0.27806153893470764,0.0002017076753620733
1,100,3,0.2334970235824585,0.00020669510193741664
1,150,4,0.21562758088111877,0.0002149561144984321
2,0,5,0.21006128191947937,0.000220774421292343
2,50,6,0.23235659301280975,0.0002340530850332258
2,100,7,0.24048765003681183,0.0002505679142413451
2,150,8,0.2128680944442749,0.0002702963197708354
3,0,9,0.1887826919555664,0.000282276540925247
3,50,10,0.2028176486492157,0.00030689954119671094
3,100,11,0.18105334043502808,0.00033465906683598657
3,150,12,0.18315783143043518,0.00036551714809079667
4,0,13,0.18216295540332794,0.0003834542022951798
4,50,14,0.1841631680727005,0.0004190000345941176
4,100,15,0.17674142122268677,0.000457529060103116
4,150,16,0.1877197027206421,0.0004989885784420249
5,0,17,0.16092735528945923,0.0005225754133860892
5,50,18,0.1670098900794983,0.0005684355926288149
5,100,19,0.16501706838607788,0.0006170745656551273
5,150,20,0.15834134817123413,0.0006684258035991953
6,0,21,0.1747090369462967,0.0006972586521939005
6,50,22,0.15582239627838135,0.000752648128961129
6,100,23,0.15746256709098816,0.0008105644317924054
6,150,24,0.14705213904380798,0.0008709283421989194
7,0,25,0.14649827778339386,0.0009045136343924405
7,50,26,0.1430836319923401,0.0009684842336598089
7,100,27,0.1372842937707901,0.0010346864362437555
7,150,28,0.14828422665596008,0.0011030296901202667
8,0,29,0.14717712998390198,0.001140792501990181
8,50,30,0.14009560644626617,0.001212249154295786
8,100,31,0.1440216302871704,0.0012856039858612843
8,150,32,0.13549791276454926,0.0013607566612263726
9,0,33,0.1265217661857605,0.001402050556713805
9,50,34,0.13244053721427917,0.00147977004391234
9,100,35,0.13511605560779572,0.0015590217926659939
9,150,36,0.12865974009037018,0.0016396974016531186
10,0,37,0.1169728934764862,0.0016838154984648076
10,50,38,0.12679129838943481,0.0017664673931724315
10,100,39,0.12007369101047516,0.001850259401980235
10,150,40,0.12290707230567932,0.0019350769133541995
11,0,41,0.12596017122268677,0.0019812639836028164
11,50,42,0.1250879317522049,0.002067433423884521
11,100,43,0.12376739829778671,0.0021543313139685974
11,150,44,0.12637938559055328,0.0022418387940660606
12,0,45,0.12164043635129929,0.002289304192506079
12,50,46,0.11278180032968521,0.002377516101941093
12,100,47,0.1222916841506958,0.0024660323270407395
12,150,48,0.1316508948802948,0.0025547317944414768
13,0,49,0.1181807667016983,0.0026026629929908696
13,50,50,0.138995960354805,0.002691407331509145
13,100,51,0.10715034604072571,0.0027800266421800866
13,150,52,0.1301182061433792,0.002868399710638695
14,0,53,0.1152733564376831,0.002915976207498118
14,50,54,0.10522830486297607,0.00300373382073591
