epoch,train_loss,train_pearson,train_spearman,val_pearson,val_spearman,val_kendall,val_pairwise_accuracy,val_mse,val_mae,val_ndcg@10,val_precision@10,val_recall@10,val_ndcg@50,val_precision@50,val_recall@50,val_ndcg@100,val_precision@100,val_recall@100,val_loss
1,2971.775835112663,0.42620617,0.42319497762680613,0.45736297965049744,0.4227768422043479,0.2937876855408042,0.6469395431353028,0.4807901084423065,0.5393846035003662,0.4065129469184986,1.0,0.0017692852087756545,0.47740499499704825,1.0,0.008846426043878274,0.5000426842406798,0.96,0.016985138004246284,2898.613537332286
2,2921.579667430813,0.57953936,0.5845505718489057,0.5097222924232483,0.4821021422412904,0.33927837721707804,0.669691952743854,0.6152939200401306,0.6021159887313843,0.47688444319875156,1.0,0.0017692852087756545,0.5479724722716173,1.0,0.008846426043878274,0.5802824902199145,0.98,0.017338995046001414,2840.201485177745
3,2887.707507806983,0.6489023,0.6599337857918044,0.4638456106185913,0.42350781210439326,0.2955155990799308,0.6478037777561599,1.0329134464263916,0.8042880296707153,0.41392788021845245,1.0,0.0017692852087756545,0.4954756440651085,1.0,0.008846426043878274,0.5480832394262459,1.0,0.017692852087756547,2890.552941032078
4,2867.5586399574063,0.68075114,0.6941529024579003,0.6219912171363831,0.562612435132089,0.399897578755731,0.7000109962281355,0.7089375853538513,0.6589672565460205,0.4662148508284786,1.0,0.0017692852087756545,0.5374602473141774,1.0,0.008846426043878274,0.5619307826335137,1.0,0.017692852087756547,2851.61363767541
5,2848.156012756003,0.7045447,0.7192283135993257,0.6398118734359741,0.5914971557284742,0.42315812856498974,0.7116448948041586,0.7302218675613403,0.6606019139289856,0.548339602140093,1.0,0.0017692852087756545,0.5809801664299997,1.0,0.008846426043878274,0.6229324390057941,1.0,0.017692852087756547,2802.36430392058
6,2833.942629022113,0.7260811,0.742257815046917,0.6657663583755493,0.6121994161952827,0.43804963172752165,0.7190929584683319,1.0763773918151855,0.8169223666191101,0.5570441136118401,1.0,0.0017692852087756545,0.5948857527044099,1.0,0.008846426043878274,0.6434387424862712,1.0,0.017692852087756547,2803.3381015943446
7,2815.987657105182,0.7465383,0.7638477370099167,0.6660594940185547,0.6060079562928653,0.4334241485566408,0.7167794996331572,1.6239534616470337,1.0213913917541504,0.5499014044663636,1.0,0.0017692852087756545,0.5731757576591634,0.98,0.008669497523000707,0.6093443030428624,0.99,0.01751592356687898,2830.8359909057617
8,2799.6677604718398,0.7665452,0.7828314981607735,0.7030984163284302,0.6509519322533533,0.47214986962892075,0.7361483876417576,0.8508678078651428,0.7071999907493591,0.5524509000765357,1.0,0.0017692852087756545,0.5955231026779585,1.0,0.008846426043878274,0.6329744045348477,0.99,0.01751592356687898,2790.240394923998
9,2784.48021840241,0.7801287,0.7942871864978025,0.6788346767425537,0.6355578475729321,0.4605689550221738,0.730356118872931,1.3841849565505981,0.925841748714447,0.519671469515037,1.0,0.0017692852087756545,0.5931319879822985,1.0,0.008846426043878274,0.6432684204819481,1.0,0.017692852087756547,2788.814562921939
10,2769.9750745525466,0.792398,0.8049805648894391,0.7007512450218201,0.6546815221875616,0.47559899196705674,0.7378734781431825,0.8929722309112549,0.7165570855140686,0.5489069614609584,1.0,0.0017692852087756545,0.6165749161207472,1.0,0.008846426043878274,0.6483314323460552,1.0,0.017692852087756547,2785.1825901529064
