epoch,batch,global_step,loss,lr
1,0,1,0.557681679725647,0.00020000065662354165
1,50,2,-0.28087353706359863,0.0002017076753620733
1,100,3,-0.22731679677963257,0.00020669510193741664
1,150,4,-0.3424127995967865,0.0002149561144984321
2,0,5,-0.30591514706611633,0.000220774421292343
2,50,6,-0.2619186043739319,0.0002340530850332258
2,100,7,-0.3592018187046051,0.0002505679142413451
2,150,8,-0.3822629153728485,0.0002702963197708354
3,0,9,-0.3843947649002075,0.000282276540925247
3,50,10,-0.44294893741607666,0.00030689954119671094
3,100,11,-0.3759099245071411,0.00033465906683598657
3,150,12,-0.4194638729095459,0.00036551714809079667
4,0,13,-0.41602233052253723,0.0003834542022951798
4,50,14,-0.4619694650173187,0.0004190000345941176
4,100,15,-0.4485850930213928,0.000457529060103116
4,150,16,-0.43232232332229614,0.0004989885784420249
5,0,17,-0.5347042679786682,0.0005225754133860892
5,50,18,-0.48964524269104004,0.0005684355926288149
5,100,19,-0.5333644151687622,0.0006170745656551273
5,150,20,-0.48752591013908386,0.0006684258035991953
6,0,21,-0.5771772861480713,0.0006972586521939005
6,50,22,-0.5227068066596985,0.000752648128961129
6,100,23,-0.4848440885543823,0.0008105644317924054
6,150,24,-0.5588615536689758,0.0008709283421989194
7,0,25,-0.5260353088378906,0.0009045136343924405
7,50,26,-0.5422254800796509,0.0009684842336598089
7,100,27,-0.5779300928115845,0.0010346864362437555
7,150,28,-0.5029998421669006,0.0011030296901202667
8,0,29,-0.5723239779472351,0.001140792501990181
8,50,30,-0.6164122223854065,0.001212249154295786
8,100,31,-0.5925065875053406,0.0012856039858612843
8,150,32,-0.6020687222480774,0.0013607566612263726
9,0,33,-0.6575130820274353,0.001402050556713805
9,50,34,-0.668815553188324,0.00147977004391234
9,100,35,-0.6471460461616516,0.0015590217926659939
9,150,36,-0.6247763633728027,0.0016396974016531186
10,0,37,-0.6161623597145081,0.0016838154984648076
10,50,38,-0.6277756094932556,0.0017664673931724315
10,100,39,-0.6101449728012085,0.001850259401980235
10,150,40,-0.659025251865387,0.0019350769133541995
11,0,41,-0.5451644062995911,0.0019812639836028164
11,50,42,-0.6669682264328003,0.002067433423884521
11,100,43,-0.6572490930557251,0.0021543313139685974
11,150,44,-0.6294248104095459,0.0022418387940660606
12,0,45,-0.6432462930679321,0.002289304192506079
12,50,46,-0.6471410393714905,0.002377516101941093
12,100,47,-0.6457907557487488,0.0024660323270407395
12,150,48,-0.6356420516967773,0.0025547317944414768
13,0,49,-0.7347400784492493,0.0026026629929908696
13,50,50,-0.6990363001823425,0.002691407331509145
13,100,51,-0.7093839645385742,0.0027800266421800866
13,150,52,-0.7090487480163574,0.002868399710638695
14,0,53,-0.7630077004432678,0.002915976207498118
14,50,54,-0.7278422713279724,0.00300373382073591
14,100,55,-0.6614444851875305,0.003090939202881636
14,150,56,-0.6708860993385315,0.0031774730735556417
15,0,57,-0.7814513444900513,0.0032238804388243
15,50,58,-0.740043044090271,0.0033091490635011787
15,100,59,-0.7714214324951172,0.003393447707112163
15,150,60,-0.7000349164009094,0.0034766610651431667
16,0,61,-0.7369836568832397,0.003521104882493945
16,50,62,-0.7490144371986389,0.003602424862642768
16,100,63,-0.6791516542434692,0.0036823737162022894
16,150,64,-0.769261360168457,0.0037608420883440486
17,0,65,-0.7395707368850708,0.003802561554099809
17,50,66,-0.7539400458335876,0.0038785408279308833
17,100,67,-0.8100064992904663,0.00395277130103882
17,150,68,-0.814744234085083,0.004025151440252195
18,0,69,-0.8253755569458008,0.004063432387069825
18,50,70,-0.811743974685669,0.00413277031673603
18,100,71,-0.7731826305389404,0.004200011708083117
18,150,72,-0.7907074689865112,0.004265064587674458
19,0,73,-0.8818256258964539,0.00429925170989303
19,50,74,-0.8537972569465637,0.004360761346230238
19,100,75,-0.8087577819824219,0.004419862595875136
19,150,76,-0.7591203451156616,0.0044764746195570014
20,0,77,-0.8579300045967102,0.004505982690932574
20,50,78,-0.8254235982894897,0.004558611092040328
20,100,79,-0.8352091908454895,0.004608560485626944
20,150,80,-0.8224905729293823,0.0046557625504204565
21,0,81,-0.8357017636299133,0.004680086442218684
21,50,82,-0.8857229351997375,0.004722932698061094
21,100,83,-0.874771773815155,0.004762875185673001
21,150,84,-0.8413649201393127,0.004799859271326883
22,0,85,-0.9180010557174683,0.004818582599280493
22,50,86,-0.8971372246742249,0.00485091325375636
22,100,87,-0.857856810092926,0.004880165086938529
22,150,88,-0.853319525718689,0.004906298087881786
23,0,89,-0.9639653563499451,0.004919100339991485
23,50,90,-0.9207834005355835,0.004940361946473677
23,100,91,-0.8961371183395386,0.004958422382860249
23,150,92,-0.8406818509101868,0.004973256945908627
24,0,93,-0.8824584484100342,0.004979918969071435
24,50,94,-0.9670493602752686,0.004989747564485724
24,100,95,-0.9009827971458435,0.004996307439670203
24,150,96,-0.9049608707427979,0.004999589621963059
25,0,97,-0.9572621583938599,0.004999999497720549
25,50,98,-0.9859902858734131,0.004999660466765292
25,100,99,-0.9298116564750671,0.00499869368488333
25,150,100,-0.8899255990982056,0.004997099394867898
26,0,101,-1.0009821653366089,0.004995977694952612
26,50,102,-0.9877920746803284,0.004993417880928568
26,100,103,-0.9532114267349243,0.004990231883712628
26,150,104,-0.9156326055526733,0.004986420503421739
27,0,105,-0.9911147356033325,0.004984102654397246
27,50,106,-1.0025415420532227,0.004979330111426376
27,100,107,-0.9711726307868958,0.004973934923202403
27,150,108,-0.9264398813247681,0.004967918444648528
28,0,109,-1.0319468975067139,0.0049644117393253815
28,50,110,-0.9397752285003662,0.004957441483593541
28,100,111,-0.9381373524665833,0.004949854079619716
28,150,112,-0.9752534627914429,0.0049416514328702674
29,0,113,-1.0505918264389038,0.0049369669046407695
29,50,114,-1.0161243677139282,0.004927820867151238
29,100,115,-0.9476480484008789,0.0049180651202075315
29,150,116,-0.9367715716362,0.00490770211382387
30,0,117,-1.063970923423767,0.0049018545019469395
30,50,118,-1.0418627262115479,0.004890561459517366
30,100,119,-1.0168408155441284,0.004878668064792943
30,150,120,-1.0414882898330688,0.0048661773046270946
31,0,121,-1.0588327646255493,0.004859185007853103
31,50,122,-1.0487470626831055,0.004845780492572996
31,100,123,-1.0592175722122192,0.00483178687108779
31,150,124,-1.023868441581726,0.004817207657692373
32,0,125,-1.0925956964492798,0.004809092676373874
32,50,126,-1.0708229541778564,0.0047936188638074955
32,100,127,-1.0570363998413086,0.0047775690446718415
32,150,128,-0.9966509342193604,0.004760947249645987
33,0,129,-1.1106282472610474,0.004751735116516461
33,50,130,-1.0971593856811523,0.004734240693002906
33,100,131,-1.0798397064208984,0.004716185174885665
33,150,132,-1.0366406440734863,0.004697573096545996
34,0,133,-1.1208068132400513,0.004687292796384431
34,50,134,-1.0994641780853271,0.004667832805852386
34,100,135,-1.0786113739013672,0.004647828398093453
34,150,136,-1.0878442525863647,0.004627284596924233
35,0,137,-1.1286346912384033,0.00461596847535828
35,50,138,-1.1152989864349365,0.004594604146137462
35,100,139,-1.075890064239502,0.004572713790004565
35,150,140,-1.088013768196106,0.0045503029044047455
36,0,141,-1.1659144163131714,0.004537986566139415
36,50,142,-1.1383905410766602,0.004514785118313593
36,100,143,-1.1488218307495117,0.004491077688965777
36,150,144,-1.138497233390808,0.004466870231872685
37,0,145,-1.1953346729278564,0.004453592428664764
37,50,146,-1.1662229299545288,0.004428626862572507
37,100,147,-1.211892008781433,0.004403176952353406
37,150,148,-1.1155190467834473,0.004377249089382952
38,0,149,-1.1724389791488647,0.004363051598113649
38,50,150,-1.1751644611358643,0.004336400464662252
38,100,151,-1.1614772081375122,0.0043092881484049755
38,150,152,-1.1332638263702393,0.00428172145820645
39,0,153,-1.2308132648468018,0.004266648949435862
39,50,154,-1.233764886856079,0.004238396102951134
39,100,155,-1.2336400747299194,0.004209706686033217
39,150,156,-1.2010048627853394,0.004180587903612679
40,0,157,-1.2632083892822266,0.00416468780102969
40,50,158,-1.2152907848358154,0.004134922135419218
40,100,159,-1.1789956092834473,0.004104745885360347
40,150,160,-1.194612979888916,0.004074166629180202
41,0,161,-1.2207114696502686,0.004057488960390009
41,50,162,-1.1726524829864502,0.004026304129450041
41,100,163,-1.2027989625930786,0.003994735991897036
41,150,164,-1.2091524600982666,0.003962792475610463
